"GPS","Date","n.x","n.y","nDiff","meanLat.x","meanLat.y","meanLatDiff","sdLat.x","sdLat.y","sdLatDiff","meanLong.x","meanLong.y","meanLongDiff","sdLong.x","sdLong.y","sdLongDiff","meanDist.x","meanDist.y","meanDistDiff","sdDist.x","sdDist.y","sdDistDiff","meanCourse.x","meanCourse.y","meanCourseDiff","sdCourse.x","sdCourse.y","sdCourseDiff","meanRate.x","meanRate.y","meanRateDiff","sdRate.x","sdRate.y","sdRateDiff","meanElev.x","meanElev.y","meanElevDiff","sdElev.x","sdElev.y","sdElevDiff"
79,2018-03-15,63,58,5,32.046898015873,32.0464574827586,0.000440533114399955,0.000981950995624462,0.00110049274834993,-0.000118541752725468,-109.332411492063,-109.332793758621,0.000382266557210187,0.00177942331064983,0.00123308752852101,0.00054633578212882,139.783778266079,100.993581724138,38.7901965419414,221.624761743334,165.197947656597,56.4268140867376,197.063492063492,181.120689655172,15.9428024083197,103.630994400865,100.975084226772,2.65591017409237,5.54444444444444,4.14860794629082,1.39583649815363,7.18865095194923,4.64445724250513,2.5441937094441,2044.59379456683,2076,-31.4062054331746,33.1986219778232,26.1493685140619,7.04925346376131
79,2018-03-16,82,80,2,32.0458119756098,32.0462758625,-0.00046388689024468,0.000495323313183408,0.0011424515915707,-0.000647128278387287,-109.336302695122,-109.3385897625,0.00228706737804885,0.00184852083468736,0.00235783662506007,-0.000509315790372709,43.3923307239634,68.1430968375,-24.7507661135366,44.2514804978893,111.311364400307,-67.0598839024172,183.40243902439,200.125,-16.7225609756098,97.333822900354,100.136283716022,-2.80246081566824,3.52439024390244,5.23389706191288,-1.70950681801044,3.52870280000567,7.96605190260622,-4.43734910260055,2003.49750649037,2030.175,-26.6774935096341,14.6151627472491,7.14368801677485,7.47147473047422
79,2018-03-17,81,75,6,32.0496544320988,32.05101984,-0.00136540790123973,0.00159812422028365,0.00100759954293316,0.000590524677350489,-109.34457308642,-109.345699346667,0.00112626024690599,0.00203630217058708,0.000642384125492644,0.00139391804509444,98.678334484284,37.3797183866667,61.2986160976173,221.635054073367,34.003087023771,187.631967049596,188.765432098765,167.733333333333,21.0320987654321,100.463957667033,101.954061373889,-1.49010370685524,6.19876543209877,2.82219217048807,3.37657326161069,12.8123621341574,2.49074475374552,10.3216173804119,1914.55386616259,1896,18.5538661625926,32.5466365172595,0,32.5466365172595
79,2018-03-18,65,63,2,32.0532185230769,32.0533637460317,-0.000145222954827773,0.000732337313582219,0.000598522939120159,0.00013381437446206,-109.346496015385,-109.346650952381,0.000154936996338506,0.000895278596518402,0.0008080168161095,8.72617804089019e-05,61.8363470665077,62.6341657301587,-0.797818663651036,80.0775258441474,93.5526356806268,-13.4751098364794,173.307692307692,179.809523809524,-6.50183150183148,110.424737247384,105.893259882201,4.53147736518369,4.02769230769231,3.87847030655968,0.149222001132625,4.44812136231085,5.66974517717754,-1.22162381486669,1834.54248046862,1896,-61.4575195313846,16.8045585988484,0,16.8045585988484
79,2018-03-19,67,56,11,32.0539224029851,32.05419575,-0.000273347014925207,0.000864514192878858,0.00063765750995404,0.000226856682924818,-109.346370447761,-109.346456392857,8.59450959609376e-05,0.000805700961212149,0.000510226747404151,0.000295474213807999,67.7183212154328,53.5490862678571,14.1692349475757,81.8521104170017,53.6663642767513,28.1857461402505,184.820895522388,162.5,22.3208955223881,104.927525546768,110.956338669357,-6.02881312258894,4.04179104477612,2.98892076943176,1.05287027534436,5.73839142421414,3.28350101762837,2.45489040658577,1848.74619577866,1896,-47.2538042213432,23.2920104191376,0,23.2920104191376
79,2018-03-20,59,63,-4,32.0534771525424,32.052909984127,0.000567168415386732,0.000723176656377847,0.00123012407572547,-0.000506947419347623,-109.345396711864,-109.344438793651,-0.000957918213615017,0.00085128011214898,0.0013619927544539,-0.000510712642304919,57.4137506246271,73.8313888571429,-16.4176382325157,79.0871149603025,132.536388865352,-53.4492739050491,144.305084745763,159.984126984127,-15.6790422383643,102.51682019052,108.633520054666,-6.11669986414566,3.04406779661017,2.9306091797619,0.113458616848274,3.08138298476068,3.21308694698785,-0.131703962227168,1863.0957982983,1901.04761904762,-37.951820749314,21.1564124057609,28.9172504445338,-7.76083803877285
79,2018-03-21,84,73,11,32.0512282142857,32.0511216712329,0.000106543052837083,0.000999789135254906,0.000440582633653782,0.000559206501601124,-109.34283997619,-109.342798849315,-4.11268754021421e-05,0.000725392074727024,0.000421814818217328,0.000303577256509695,72.9420240816071,34.756356369863,38.1856677117441,167.779607154866,30.6197356238621,137.159871531004,157.77380952381,172.972602739726,-15.1987932159165,108.147305966086,109.707815558057,-1.56050959197007,3.92738095238095,2.59184196340885,1.33553898897211,8.45780955422481,2.38776082079699,6.07004873342782,1909.03198968762,1900.97260273973,8.05938694789302,19.5236924233836,24.1861832703553,-4.66249084697165
79,2018-03-22,87,88,-1,32.050916045977,32.0505728409091,0.000343205067920849,0.000774826010597646,0.00130136330713558,-0.000526537296537932,-109.342666287356,-109.342185568182,-0.000480719174504429,0.000710357605783078,0.00155571501686174,-0.000845357411078658,42.3591761444023,48.3420741818182,-5.98289803741589,72.4911484428373,75.433925064779,-2.94277662194175,177.298850574713,169.215909090909,8.08294148380355,103.021573146342,100.861740905432,2.15983224091087,3.22068965517241,3.47677967142832,-0.256090016255904,4.85293337163647,5.00349742807229,-0.150564056435819,1905.0145614454,1936.40909090909,-31.3945294636887,12.7456930743674,67.7196106274384,-54.973917553071
79,2018-03-23,68,72,-4,32.0492711617647,32.0492472777778,2.38839869268759e-05,0.000889539703380264,0.00072321241930876,0.000166327284071504,-109.342524676471,-109.343666166667,0.00114149019607623,0.00202707484594906,0.000705627041095951,0.00132144780485311,56.01517322675,43.939630375,12.07554285175,62.7812305405097,55.142297704502,7.63893283600766,182.514705882353,178.055555555556,4.45915032679738,108.688174073789,104.248739498427,4.4394345753619,3.07058823529412,2.5418545809201,0.528733654374016,3.05756018349278,2.58863624544405,0.468923938048736,1928.03352984309,1996.83333333333,-68.799803490245,21.4958653295751,45.4104908149685,-23.9146254853933
79,2018-03-24,68,55,13,32.0474192794118,32.0468068545455,0.000612424866311301,0.000923025554627655,0.000888242759988993,3.47827946386617e-05,-109.342919147059,-109.341334781818,-0.00158436524064598,0.0015566696873023,0.00306413409127081,-0.00150746440396851,59.0710221548382,57.9202080363636,1.1508141184746,94.3141818544985,77.9245384705556,16.3896433839429,163.044117647059,161.018181818182,2.02593582887698,100.198226490029,98.5108549967391,1.68737149328992,4.46323529411765,2.82310772371414,1.6401275704035,9.71719363104458,2.82833001474381,6.88886361630077,1956.07388664662,2023.25454545455,-67.1806588079278,28.9601744554391,17.6102013594164,11.3499730960227
79,2018-03-25,72,73,-1,32.0460055555556,32.0459598630137,4.56925418532705e-05,0.000419316173320605,0.000419056424040759,2.59749279846026e-07,-109.336870125,-109.336473767123,-0.000396357876709885,0.00122639793116343,0.00164118514529205,-0.000414787214128621,72.8311102645694,56.9915035616438,15.8396067029256,125.861524037269,79.8773355460093,45.9841884912599,174.708333333333,190.301369863014,-15.5930365296803,95.0269698559309,91.6200919454757,3.40687791045524,4.36388888888889,4.15574934045804,0.208139548430851,7.36985304869177,7.40712693809332,-0.0372738894015452,1993.4717186825,2041.94520547945,-48.4734867969519,9.7542563422648,20.0803181768166,-10.3260618345518
