"","Index","Date","Time","Latitude","Longitude","Altitude","Speed","Course","Distance","Type","Timeout","MSVs_QCN","Weight.Criteria","SleepTime","EHPE","Satelite.ID","Satelite"
"1",1515," 2017/12/12"," 00:51:41",43.601151,-116.205132,793.549988,1476,53,62.55863," 00(00000001)",23," C9"," 32",0,2368,71336256,"  -----X-- -X------ X------X -X------"
"2",1516," 2017/12/12"," 00:56:37",43.601322,-116.205002,759.98999,0,249,21.758193," 00(00000001)",19," B8"," 3C",0,2240,608207168,"  --X--X-- -X------ X------X -X------"
"3",1517," 2017/12/12"," 12:56:28",43.613758,-116.204277,907.849976,26280,8,1384.041239," 00(00000001)",87," CA"," 36",0,2208,1091043344,"  -X-----X ----X--- -------- ---X----"
"4",1518," 2017/12/12"," 13:06:17",43.62318,-116.209717,814.909973,48708,124,1135.541914," 00(00000001)",20," C6"," 3C",0,1184,1091047440,"  -X-----X ----X--- ---X---- ---X----"
"5",1519," 2017/12/12"," 13:16:28",43.618176,-116.210907,879.829956,0,262,564.703969," 00(00000001)",14," CA"," 3C",0,1536,17322000,"  -------X ----X--- -X-X---- ---X----"
"6",1520," 2017/12/12"," 13:59:29",43.617702,-116.249115,834.389954,102564,258,3076.202869," 00(00000001)",18," C9"," 3C",0,2224,17354768,"  -------X ----X--- XX-X---- ---X----"
"7",1521," 2017/12/12"," 14:07:00",43.593227,-116.404449,828.059998,108900,269,12799.724092," 00(00000001)",9," CB"," 3C",0,2016,17354768,"  -------X ----X--- XX-X---- ---X----"
"8",1522," 2017/12/12"," 14:11:55",43.59898,-116.51503,828.72998,109764,265,8927.925937," 00(00000001)",8," CB"," 3C",0,1792,17354768,"  -------X ----X--- XX-X---- ---X----"
"9",1523," 2017/12/12"," 14:16:52",43.606949,-116.599602,774.469971,66564,224,6867.155802," 00(00000001)",8," C8"," 3C",0,1296,17354768,"  -------X ----X--- XX-X---- ---X----"
"10",1524," 2017/12/12"," 14:21:51",43.604271,-116.65432,760.619995,66312,269,4415.767001," 00(00000001)",10," CB"," 3C",0,1888,17354768,"  -------X ----X--- XX-X---- ---X----"
"11",1525," 2017/12/12"," 14:26:51",43.603245,-116.740768,779.619995,107568,269,6961.713179," 00(00000001)",8," CB"," 3C",0,1888,17354768,"  -------X ----X--- XX-X---- ---X----"
"12",1526," 2017/12/12"," 14:31:52",43.55822,-116.791718,731.690002,72432,179,6473.625242," 00(00000001)",9," CA"," 3C",0,1600,17355280,"  -------X ----X--- XX-X--X- ---X----"
"13",1527," 2017/12/12"," 14:36:58",43.545052,-116.837448,724.159973,73404,269,3965.609286," 00(00000001)",13," C8"," 32",0,1600,17355280,"  -------X ----X--- XX-X--X- ---X----"
"14",1528," 2017/12/12"," 14:42:17",43.545734,-116.850868,711.25,14220,334,1084.285692," 00(00000001)",24," C9"," 3C",0,2432,578064,"  -------- ----X--- XX-X--X- ---X----"
"15",1529," 2017/12/12"," 14:47:22",43.477173,-116.862244,822.5,117504,190,7678.689736," 00(00000001)",12," CA"," 3C",0,2240,578064,"  -------- ----X--- XX-X--X- ---X----"
"16",1530," 2017/12/12"," 14:52:33",43.404282,-116.872276,1182.039917,97200,247,8145.510053," 00(00000001)",16," C8"," 3C",0,2752,578064,"  -------- ----X--- XX-X--X- ---X----"
"17",1531," 2017/12/12"," 14:57:39",43.350349,-116.942047,1311.949951,108144,234,8231.771994," 00(00000001)",10," C9"," 3C",0,2512,578064,"  -------- ----X--- XX-X--X- ---X----"
"18",1532," 2017/12/12"," 15:02:48",43.32489,-116.98584,1234.959961,64440,347,4534.093124," 00(00000001)",13," C7"," 3C",0,1984,67686928,"  -----X-- ----X--- XX-X--X- ---X----"
"19",1533," 2017/12/12"," 15:07:54",43.332767,-117.042274,1192.630005,66132,262,4648.065154," 00(00000001)",11," C9"," 3C",0,2592,67686928,"  -----X-- ----X--- XX-X--X- ---X----"
"20",1534," 2017/12/12"," 15:13:01",43.324635,-117.098785,1173.669922,27252,236,4659.567579," 00(00000001)",11," C6"," 3C",0,2096,67686928,"  -----X-- ----X--- XX-X--X- ---X----"
"21",1535," 2017/12/12"," 15:18:18",43.325668,-117.104607,1082.439941,0,176,484.713646," 00(00000001)",21," C2"," 3C",0,2288,67162640,"  -----X-- -------- XX-X--X- ---X----"
"22",1536," 2017/12/12"," 15:23:39",43.325844,-117.1045,1129.919922,864,273,21.339401," 00(00000001)",26," B5"," 32",0,2544,67686912,"  -----X-- ----X--- XX-X--X- --------"
"23",1537," 2017/12/12"," 15:29:26",43.32592,-117.104614,1152.619995,0,68,12.556454," 00(00000001)",31," B7"," 3C",0,2496,67686912,"  -----X-- ----X--- XX-X--X- --------"
"24",1538," 2017/12/12"," 15:36:29",43.325829,-117.104797,1175.48999,1944,322,17.972621," 00(00000001)",31," C5"," 3C",0,2496,67158528,"  -----X-- -------- XX----X- --------"
"25",1539," 2017/12/12"," 15:44:51",43.326332,-117.10527,1176.900024,1584,310,67.816229," 00(00000001)",54," B4"," 32",0,3856,67682816,"  -----X-- ----X--- XX----X- --------"
"26",1540," 2017/12/12"," 15:55:01",43.326248,-117.105034,1146.929932,612,15,21.285919," 00(00000001)",30," C5"," 3C",0,848,336122368,"  ---X-X-- ----X--- XX-X--X- --------"
"27",1541," 2017/12/12"," 16:05:50",43.326141,-117.104958,1153.969971,1800,262,13.384577," 00(00000001)",32," C2"," 3C",0,1904,335598080,"  ---X-X-- -------- XX-X--X- --------"
"28",1542," 2017/12/12"," 16:19:00",43.326294,-117.10479,1179.569946,684,340,21.730531," 00(00000001)",23," B4"," 32",0,1520,-1778363904,"  X--X-XX- -------- -X-X--X- --------"
"29",1543," 2017/12/12"," 16:28:54",43.326458,-117.10527,1134.25,756,147,42.945446," 00(00000001)",11," B7"," 32",0,1280,-1778331136,"  X--X-XX- -------- XX-X--X- --------"
"30",1544," 2017/12/12"," 16:34:14",43.326599,-117.105186,1189.959961,0,129,17.099716," 00(00000001)",20," B6"," 3C",0,1856,67686912,"  -----X-- ----X--- XX-X--X- --------"
"31",1545," 2017/12/12"," 16:41:47",43.317902,-117.113762,1202.51001,720,130,1190.190361," 00(00000001)",23," B8"," 32",0,1072,-2079796736,"  X----X-- ----X--- XX-X--X- --------"
"32",1546," 2017/12/12"," 16:54:51",43.332066,-117.110268,1177.959961,7092,229,1600.124572," 00(00000001)",20," BB"," 32",0,960,-2079796736,"  X----X-- ----X--- XX-X--X- --------"
"33",1547," 2017/12/12"," 17:02:15",43.331867,-117.110298,1161.76001,576,138,22.19478," 00(00000001)",18," BA"," 32",0,1328,-2079800832,"  X----X-- ----X--- XX----X- --------"
"34",1548," 2017/12/12"," 17:21:39",43.331944,-117.110367,1147.02002,792,286,10.139712," 00(00000001)",14," B8"," 32",0,1440,-2079833600,"  X----X-- ----X--- -X----X- --------"
"35",1549," 2017/12/12"," 17:27:03",43.331783,-117.110336,1151.859985,1080,121,17.985531," 00(00000001)",23," B7"," 32",0,2224,-2079833600,"  X----X-- ----X--- -X----X- --------"
"36",1550," 2017/12/12"," 17:32:41",43.332142,-117.110329,1139.98999,1404,275,39.877223," 00(00000001)",18," B6"," 32",0,1840,-2080357888,"  X----X-- -------- -X----X- --------"
"37",1551," 2017/12/12"," 17:38:23",43.331993,-117.110649,1203.280029,2160,38,30.746954," 00(00000001)",24," B5"," 34",0,2192,-2080357888,"  X----X-- -------- -X----X- --------"
"38",1552," 2017/12/12"," 17:44:39",43.334419,-117.113342,1212.079956,6192,354,346.736998," 00(00000001)",24," B6"," 32",0,2688,-2080357888,"  X----X-- -------- -X----X- --------"
"39",1553," 2017/12/12"," 17:51:30",43.337425,-117.113914,1211.179932,4500,356,337.438361," 00(00000001)",41," A7"," 38",0,2720,-2080357888,"  X----X-- -------- -X----X- --------"
"40",1554," 2017/12/12"," 17:59:30",43.337685,-117.113388,1162.699951,288,77,51.42543," 00(00000001)",27," B8"," 32",0,1984,-2071969280,"  X----X-- X------- -X----X- --------"
"41",1555," 2017/12/12"," 18:08:30",43.337532,-117.113083,1049.329956,504,131,29.950439," 00(00000001)",69," B7"," 36",0,1568,-2138038272,"  X------- X--X---- --X----- --------"
"42",1556," 2017/12/12"," 18:20:00",43.336174,-117.111816,1152.349976,900,121,182.4671," 00(00000001)",44," A5"," 36",0,2016,-2138037632,"  X------- X--X---- --X---X- X-------"
"43",1557," 2017/12/12"," 18:32:27",43.336201,-117.111786,1160.169922,0,182,3.861098," 00(00000001)",15," B6"," 3C",0,864,-2138037632,"  X------- X--X---- --X---X- X-------"
"44",1558," 2017/12/12"," 18:42:12",43.337921,-117.113213,1144.549927,0,60,223.406343," 00(00000001)",12," B8"," 3C",0,896,-2138037632,"  X------- X--X---- --X---X- X-------"
"45",1559," 2017/12/12"," 18:47:03",43.339275,-117.113831,1138.869995,0,216,158.659345," 00(00000001)",14," B7"," 3C",0,1088,9446016,"  -------- X--X---- --X---X- X-------"
"46",1560," 2017/12/12"," 18:51:53",43.339371,-117.113899,1148.619995,0,237,11.970348," 00(00000001)",12," B5"," 3C",0,1440,-2138037760,"  X------- X--X---- --X---X- --------"
"47",1561," 2017/12/12"," 18:56:41",43.339317,-117.113823,1161.309937,0,224,8.563578," 00(00000001)",10," B7"," 3C",0,880,-2138037632,"  X------- X--X---- --X---X- X-------"
"48",1562," 2017/12/12"," 19:01:30",43.338997,-117.113976,1144.199951,0,172,37.707113," 00(00000001)",10," BA"," 3C",0,752,-2138037632,"  X------- X--X---- --X---X- X-------"
"49",1563," 2017/12/12"," 19:06:28",43.337383,-117.11338,1169.880005,2520,184,185.768521," 00(00000001)",20," B9"," 3C",0,3008,-2147474816,"  X------- -------- --X---X- X-------"
"50",1564," 2017/12/12"," 19:11:33",43.3368,-117.112953,1161.959961,396,288,73.524176," 00(00000001)",27," B6"," 3C",0,1248,-2138955135,"  X------- X-----X- --X---X- X------X"
"51",1565," 2017/12/12"," 19:16:39",43.335842,-117.112282,1162.969971,2016,24,119.514969," 00(00000001)",9," B9"," 3C",0,768,-2138955135,"  X------- X-----X- --X---X- X------X"
"52",1566," 2017/12/12"," 19:21:27",43.334999,-117.112495,1149.530029,0,186,95.321526," 00(00000001)",10," B7"," 3C",0,736,-2138955135,"  X------- X-----X- --X---X- X------X"
"53",1567," 2017/12/12"," 19:26:14",43.332531,-117.1129,1158.799927,0,213,276.382984," 00(00000001)",9," B9"," 3C",0,864,-2138955135,"  X------- X-----X- --X---X- X------X"
"54",1568," 2017/12/12"," 19:31:02",43.33139,-117.112984,1160.079956,0,167,127.009835," 00(00000001)",9," B8"," 3C",0,624,-2138955136,"  X------- X-----X- --X---X- X-------"
"55",1569," 2017/12/12"," 19:35:50",43.328548,-117.112869,1166.449951,0,174,316.145903," 00(00000001)",11," B9"," 3C",0,864,-2138955135,"  X------- X-----X- --X---X- X------X"
"56",1570," 2017/12/12"," 19:40:40",43.327431,-117.112778,1163.929932,0,356,124.503703," 00(00000001)",13," B6"," 3C",0,752,-2138955135,"  X------- X-----X- --X---X- X------X"
"57",1571," 2017/12/12"," 19:45:30",43.326378,-117.112503,1173.880005,0,9,119.161687," 00(00000001)",13," B5"," 3C",0,944,-2138955135,"  X------- X-----X- --X---X- X------X"
"58",1572," 2017/12/12"," 19:50:19",43.325832,-117.112648,1153.150024,0,176,61.779979," 00(00000001)",12," B7"," 3C",0,1120,-2147343743,"  X------- ------X- --X---X- X------X"
"59",1573," 2017/12/12"," 19:55:17",43.325531,-117.112534,1160.419922,0,195,34.764977," 00(00000001)",19," B8"," 3C",0,2080,-2147343743,"  X------- ------X- --X---X- X------X"
"60",1574," 2017/12/12"," 20:00:19",43.323601,-117.113159,1157.640015,0,194,220.517979," 00(00000001)",25," B7"," 3C",0,3376,139905,"  -------- ------X- --X---X- X------X"
"61",1575," 2017/12/12"," 20:05:18",43.32193,-117.114754,1156.569946,4932,200,226.176298," 00(00000001)",21," B8"," 3C",0,2288,139905,"  -------- ------X- --X---X- X------X"
"62",1576," 2017/12/12"," 20:10:51",43.319794,-117.115616,1154.789917,4176,236,247.564888," 00(00000001)",20," B9"," 3C",0,1632,139905,"  -------- ------X- --X---X- X------X"
"63",1577," 2017/12/12"," 20:16:21",43.318516,-117.115471,1170.589966,1944,139,142.581698," 00(00000001)",18," B8"," 3C",0,3168,139905,"  -------- ------X- --X---X- X------X"
"64",1578," 2017/12/12"," 20:22:11",43.317551,-117.114136,1160.539917,1908,130,152.262292," 00(00000001)",38," B6"," 32",0,3040,8833,"  -------- -------- --X---X- X------X"
"65",1579," 2017/12/12"," 20:30:32",43.317608,-117.115738,1169.439941,1224,316,129.773835," 00(00000001)",103," B8"," 36",0,2432,1073750529,"  -X------ -------- --X---X- -------X"
"66",1580," 2017/12/12"," 20:43:56",43.322407,-117.113953,1187.679932,4068,38,552.811554," 00(00000001)",39," A7"," 34",0,2896,1073750529,"  -X------ -------- --X---X- -------X"
"67",1581," 2017/12/12"," 20:58:05",43.328674,-117.112923,1211.959961,3528,355,701.881855," 00(00000001)",33," A8"," 38",0,2992,1073750529,"  -X------ -------- --X---X- -------X"
"68",1582," 2017/12/12"," 21:10:28",43.332611,-117.112801,1219.630005,1908,12,437.859918," 00(00000001)",50," C8"," 38",0,2944,1073750529,"  -X------ -------- --X---X- -------X"
"69",1583," 2017/12/12"," 21:23:50",43.336098,-117.11174,1164.5,324,14,397.070257," 00(00000001)",38," BA"," 40",0,2272,-1056955899,"  XX-----X -------- --X---X- -----X-X"
"70",1584," 2017/12/12"," 21:36:11",43.336281,-117.111832,1159.799927,0,27,21.664992," 00(00000001)",11," B7"," 3C",0,1008,-1056955899,"  XX-----X -------- --X---X- -----X-X"
"71",1585," 2017/12/12"," 21:41:05",43.336254,-117.111816,1165.059937,0,138,3.215469," 00(00000001)",16," B3"," 3C",0,1264,-1056956411,"  XX-----X -------- --X----- -----X-X"
"72",1586," 2017/12/12"," 21:50:23",43.336044,-117.111984,1170.160034,2304,179,26.991628," 00(00000001)",21," A6"," 3C",0,2640,-1056956411,"  XX-----X -------- --X----- -----X-X"
"73",1587," 2017/12/12"," 21:58:59",43.332306,-117.112976,1160.959961,0,305,423.360698," 00(00000001)",14," B7"," 3C",0,1584,-1056956411,"  XX-----X -------- --X----- -----X-X"
"74",1588," 2017/12/12"," 22:04:03",43.332195,-117.11293,1162.199951,0,187,12.846195," 00(00000001)",27," A6"," 3E",0,2432,-1023410172,"  XX----XX -------- -------- -----X--"
"75",1589," 2017/12/12"," 22:11:00",43.331463,-117.113762,1166.699951,4104,232,105.626285," 00(00000001)",20," A9"," 3C",0,1472,-1023410172,"  XX----XX -------- -------- -----X--"
"76",1590," 2017/12/12"," 22:17:49",43.330929,-117.11367,1163.410034,0,42,59.844412," 00(00000001)",10," B8"," 3C",0,1408,-1023410172,"  XX----XX -------- -------- -----X--"
"77",1591," 2017/12/12"," 22:22:45",43.330441,-117.113106,1162.079956,0,261,70.944852," 00(00000001)",19," B9"," 3C",0,1632,-1023410172,"  XX----XX -------- -------- -----X--"
"78",1592," 2017/12/12"," 22:27:59",43.330284,-117.113075,1165.579956,3492,180,17.565474," 00(00000001)",20," B6"," 3C",0,1888,-1023410172,"  XX----XX -------- -------- -----X--"
"79",1593," 2017/12/12"," 22:33:21",43.328667,-117.113007,1167.640015,0,282,179.935928," 00(00000001)",9," B8"," 3C",0,976,-1023410172,"  XX----XX -------- -------- -----X--"
"80",1594," 2017/12/12"," 22:38:15",43.328114,-117.11248,1155.189941,0,39,74.806833," 00(00000001)",18," B9"," 3C",0,1536,-1023410172,"  XX----XX -------- -------- -----X--"
"81",1595," 2017/12/12"," 22:43:15",43.327682,-117.112328,1159.150024,252,324,49.495363," 00(00000001)",24," B7"," 32",0,2208,-1040187388,"  XX----X- -------- -------- -----X--"
"82",1596," 2017/12/12"," 22:49:00",43.328007,-117.112206,1168.640015,396,289,37.382472," 00(00000001)",34," B7"," 38",0,2288,-1033895932,"  XX----X- -XX----- -------- -----X--"
"83",1597," 2017/12/12"," 22:55:43",43.32803,-117.112259,1162.319946,0,17,5.013819," 00(00000001)",21," B6"," 3C",0,1824,1113587716,"  -X----X- -XX----- -------- -----X--"
"84",1598," 2017/12/12"," 23:02:26",43.327957,-117.112228,1163.73999,0,158,8.428887," 00(00000001)",21," A5"," 3C",0,1728,1113587716,"  -X----X- -XX----- -------- -----X--"
"85",1599," 2017/12/12"," 23:09:02",43.328018,-117.112213,1173.219971,0,8,6.898116," 00(00000001)",32," A7"," 3C",0,1504,1113587716,"  -X----X- -XX----- -------- -----X--"
"86",1600," 2017/12/12"," 23:16:29",43.32806,-117.112137,1189.469971,0,35,7.736583," 00(00000001)",27," A9"," 3C",0,1392,1113587716,"  -X----X- -XX----- -------- -----X--"
"87",1601," 2017/12/12"," 23:24:13",43.327961,-117.11232,1177.890015,0,197,18.465972," 00(00000001)",28," BA"," 3C",0,1392,1113587716,"  -X----X- -XX----- -------- -----X--"
"88",1602," 2017/12/12"," 23:32:07",43.326237,-117.112434,1152.640015,0,181,191.950434," 00(00000001)",21," B8"," 3C",0,1744,1113587716,"  -X----X- -XX----- -------- -----X--"
"89",1603," 2017/12/12"," 23:39:43",43.326046,-117.112396,1176.689941,3312,182,21.432046," 00(00000001)",21," B8"," 3C",0,2064,1113587716,"  -X----X- -XX----- -------- -----X--"
"90",1604," 2017/12/12"," 23:47:01",43.325424,-117.112465,1164.439941,0,184,69.363262," 00(00000001)",21," B8"," 3C",0,1744,1113587716,"  -X----X- -XX----- -------- -----X--"
"91",1605," 2017/12/12"," 23:53:45",43.325035,-117.112885,1171.280029,1836,215,54.991607," 00(00000001)",20," C8"," 3C",0,1792,1113587716,"  -X----X- -XX----- -------- -----X--"
"92",1606," 2017/12/13"," 00:00:28",43.324558,-117.112953,1166.51001,0,69,53.312008," 00(00000001)",20," C6"," 3C",0,1920,1113587716,"  -X----X- -XX----- -------- -----X--"
"93",1607," 2017/12/13"," 00:07:10",43.324398,-117.113045,1155.640015,0,113,19.293363," 00(00000001)",20," A8"," 3C",0,2880,1113587716,"  -X----X- -XX----- -------- -----X--"
"94",1608," 2017/12/13"," 00:13:36",43.32449,-117.113075,1174.169922,0,34,10.475238," 00(00000001)",21," A8"," 3C",0,2000,1113587716,"  -X----X- -XX----- -------- -----X--"
"95",1609," 2017/12/13"," 00:19:43",43.324696,-117.113182,1157.660034,0,316,24.480858," 00(00000001)",20," B8"," 3C",0,3632,1113587716,"  -X----X- -XX----- -------- -----X--"
"96",1610," 2017/12/13"," 00:25:55",43.326122,-117.112503,1139.130005,0,333,167.880884," 00(00000001)",24," B8"," 3C",0,3728,1113587716,"  -X----X- -XX----- -------- -----X--"
"97",1611," 2017/12/13"," 00:32:32",43.329391,-117.112732,1158.280029,4428,0,363.9891," 00(00000001)",33," B8"," 3E",0,2512,39846180,"  ------X- -XX----- -------X --X--X--"
"98",1612," 2017/12/13"," 00:39:50",43.330444,-117.112778,1161.51001,0,126,117.130831," 00(00000001)",21," C7"," 3C",0,1216,39846180,"  ------X- -XX----- -------X --X--X--"
"99",1613," 2017/12/13"," 00:46:58",43.331554,-117.112885,1158.160034,3852,353,123.736884," 00(00000001)",13," B8"," 3C",0,1152,39846180,"  ------X- -XX----- -------X --X--X--"
"100",1614," 2017/12/13"," 00:51:51",43.332207,-117.112854,1154.789917,0,157,72.575908," 00(00000001)",15," B9"," 3C",0,944,39846180,"  ------X- -XX----- -------X --X--X--"
"101",1615," 2017/12/13"," 00:57:33",43.333099,-117.112579,1148.660034,3420,31,101.712502," 00(00000001)",13," C9"," 3C",0,1680,39846180,"  ------X- -XX----- -------X --X--X--"
"102",1616," 2017/12/13"," 01:02:23",43.335697,-117.111809,1145.869995,2700,14,295.50981," 00(00000001)",11," CB"," 3C",0,1056,39846180,"  ------X- -XX----- -------X --X--X--"
"103",1617," 2017/12/13"," 01:07:17",43.336063,-117.111572,1168.459961,0,156,44.989719," 00(00000001)",16," C9"," 3C",0,1072,39846148,"  ------X- -XX----- -------X -----X--"
"104",1618," 2017/12/13"," 01:12:14",43.336266,-117.111732,1168.549927,0,90,25.948267," 00(00000001)",20," C9"," 3C",0,1248,39846148,"  ------X- -XX----- -------X -----X--"
"105",1619," 2017/12/13"," 01:17:28",43.338226,-117.112869,1130.539917,0,57,236.617296," 00(00000001)",20," C7"," 3C",0,2576,39846148,"  ------X- -XX----- -------X -----X--"
"106",1620," 2017/12/13"," 01:22:59",43.338722,-117.11454,1136.789917,468,309,145.944665," 00(00000001)",36," B9"," 3A",0,2368,37748996,"  ------X- -X------ -------X -----X--"
"107",1621," 2017/12/13"," 01:29:29",43.338581,-117.115082,1143.859985,828,94,46.534427," 00(00000001)",27," A8"," 32",0,2736,37748996,"  ------X- -X------ -------X -----X--"
"108",1622," 2017/12/13"," 01:37:01",43.338493,-117.11554,1141.689941,1116,286,38.284787," 00(00000001)",37," A8"," 36",0,2496,37748996,"  ------X- -X------ -------X -----X--"
"109",1623," 2017/12/13"," 01:45:02",43.338089,-117.115616,1140.72998,1008,30,45.383937," 00(00000001)",30," A6"," 3A",0,2512,37748996,"  ------X- -X------ -------X -----X--"
"110",1624," 2017/12/13"," 01:53:44",43.337971,-117.115692,1140.799927,504,289,14.525106," 00(00000001)",37," BA"," 32",0,2880,37748996,"  ------X- -X------ -------X -----X--"
"111",1625," 2017/12/13"," 02:03:39",43.337734,-117.115753,1140.429932,396,34,26.758088," 00(00000001)",75," B8"," 3A",0,2560,71303552,"  -----X-- -X------ -------X X-------"
"112",1626," 2017/12/13"," 02:16:39",43.337494,-117.115753,1120.26001,1584,309,26.723024," 00(00000001)",53," A7"," 32",0,4352,71303552,"  -----X-- -X------ -------X X-------"
"113",1627," 2017/12/13"," 02:32:04",43.337509,-117.11554,1128.030029,1152,36,17.359816," 00(00000001)",111," C8"," 44",0,2448,71303616,"  -----X-- -X------ -------X XX------"
"114",1628," 2017/12/13"," 02:50:35",43.33799,-117.115356,1129.079956,0,189,55.459651," 00(00000001)",23," 98"," 3C",0,1456,67109312,"  -----X-- -------- -------X XX------"
"115",1629," 2017/12/13"," 03:07:22",43.33786,-117.11544,1152.48999,0,56,15.939231," 00(00000001)",25," A8"," 3C",0,3136,71303616,"  -----X-- -X------ -------X XX------"
"116",1630," 2017/12/13"," 03:20:03",43.337879,-117.115852,1143.900024,0,269,33.386583," 00(00000001)",21," B6"," 3C",0,3760,71303552,"  -----X-- -X------ -------X X-------"
"117",1631," 2017/12/13"," 03:31:54",43.337868,-117.115868,1131.559937,0,135,1.77262," 00(00000001)",22," A6"," 3C",0,6400,71303616,"  -----X-- -X------ -------X XX------"
"118",1632," 2017/12/13"," 03:42:01",43.337875,-117.115753,1152.539917,0,98,9.294118," 00(00000001)",22," B6"," 3C",0,1072,205521360,"  ----XX-- -X------ -------X XX-X----"
"119",1633," 2017/12/13"," 03:51:39",43.337826,-117.11573,1151.890015,0,327,5.816671," 00(00000001)",11," B9"," 3C",0,1088,205521360,"  ----XX-- -X------ -------X XX-X----"
"120",1634," 2017/12/13"," 03:56:25",43.337849,-117.115738,1152.400024,0,39,2.618777," 00(00000001)",11," C8"," 3C",0,944,201327056,"  ----XX-- -------- -------X XX-X----"
"121",1635," 2017/12/13"," 04:01:15",43.337883,-117.11573,1147.539917,0,79,3.867117," 00(00000001)",14," C8"," 3C",0,864,201327056,"  ----XX-- -------- -------X XX-X----"
"122",1636," 2017/12/13"," 04:06:01",43.337837,-117.115768,1146.349976,0,30,5.952059," 00(00000001)",12," B8"," 3C",0,880,201327056,"  ----XX-- -------- -------X XX-X----"
"123",1637," 2017/12/13"," 04:10:51",43.337856,-117.115723,1141.699951,0,157,4.2666," 00(00000001)",14," B8"," 3C",0,1120,201327056,"  ----XX-- -------- -------X XX-X----"
"124",1638," 2017/12/13"," 04:15:35",43.33786,-117.115723,1145.52002,0,95,0.424175," 00(00000001)",8," C7"," 3C",0,848,201327056,"  ----XX-- -------- -------X XX-X----"
"125",1639," 2017/12/13"," 04:20:21",43.337814,-117.115677,1144.859985,0,171,6.294035," 00(00000001)",10," C8"," 3C",0,1680,201327056,"  ----XX-- -------- -------X XX-X----"
"126",1640," 2017/12/13"," 04:25:07",43.33791,-117.115692,1150.619995,0,25,10.675937," 00(00000001)",11," C7"," 3C",0,1168,201327056,"  ----XX-- -------- -------X XX-X----"
"127",1641," 2017/12/13"," 04:29:56",43.337864,-117.11573,1148.140015,0,91,5.952058," 00(00000001)",13," C6"," 3C",0,1584,134218192,"  ----X--- -------- -------X XX-X----"
"128",1642," 2017/12/13"," 04:34:45",43.337818,-117.115807,1155.109985,0,33,7.998792," 00(00000001)",15," C8"," 3C",0,1600,134218192,"  ----X--- -------- -------X XX-X----"
"129",1643," 2017/12/13"," 04:39:35",43.337906,-117.115692,1143.660034,0,35,13.447713," 00(00000001)",15," C9"," 3C",0,1392,134218192,"  ----X--- -------- -------X XX-X----"
"130",1644," 2017/12/13"," 04:44:29",43.3377,-117.115791,1166.890015,0,347,24.269335," 00(00000001)",21," C9"," 3C",0,2144,134218192,"  ----X--- -------- -------X XX-X----"
"131",1645," 2017/12/13"," 04:49:23",43.337826,-117.115654,1159.049927,0,330,17.868684," 00(00000001)",20," C8"," 3C",0,1296,134218192,"  ----X--- -------- -------X XX-X----"
"132",1646," 2017/12/13"," 04:54:24",43.337746,-117.115623,1175.719971,1656,113,9.243275," 00(00000001)",28," C8"," 34",0,2160,134218176,"  ----X--- -------- -------X XX------"
"133",1647," 2017/12/13"," 05:01:02",43.337883,-117.115723,1150.51001,972,124,17.248856," 00(00000001)",73," CA"," 38",0,2160,134480064,"  ----X--- -----X-- -------- XX------"
"134",1648," 2017/12/13"," 05:10:51",43.337891,-117.115959,1150.47998,36,7,19.146459," 00(00000001)",23," B8"," 32",0,2352,134480064,"  ----X--- -----X-- -------- XX------"
"135",1649," 2017/12/13"," 05:20:57",43.337822,-117.116028,1159.719971,288,191,9.441052," 00(00000001)",22," A9"," 34",0,2256,134480064,"  ----X--- -----X-- -------- XX------"
"136",1650," 2017/12/13"," 05:29:26",43.337822,-117.116028,1147.77002,288,346,0," 00(00000001)",28," AA"," 32",0,2048,134480064,"  ----X--- -----X-- -------- XX------"
"137",1651," 2017/12/13"," 05:38:06",43.337875,-117.116096,1143.839966,1008,94,8.130384," 00(00000001)",24," AA"," 32",0,2896,134480064,"  ----X--- -----X-- -------- XX------"
"138",1652," 2017/12/13"," 05:46:23",43.33783,-117.116196,1155.449951,360,129,9.500002," 00(00000001)",34," A7"," 36",0,1232,134480064,"  ----X--- -----X-- -------- XX------"
"139",1653," 2017/12/13"," 05:55:45",43.337799,-117.116295,1149.030029,1008,128,8.709544," 00(00000001)",65," B8"," 3A",0,2608,671350848,"  --X-X--- -----X-- -------- -X------"
"140",1654," 2017/12/13"," 06:07:38",43.337749,-117.116379,1142.469971,1368,260,8.744937," 00(00000001)",27," 99"," 32",0,2864,671350848,"  --X-X--- -----X-- -------- -X------"
"141",1655," 2017/12/13"," 06:19:23",43.337723,-117.115906,1148.349976,1656,111,38.370462," 00(00000001)",36," A8"," 38",0,2752,671350848,"  --X-X--- -----X-- -------- -X------"
"142",1656," 2017/12/13"," 06:29:34",43.337643,-117.115875,1159.439941,0,302,9.243276," 00(00000001)",25," A7"," 3C",0,1856,671355969,"  --X-X--- -----X-- ---X-X-- -X-----X"
"143",1657," 2017/12/13"," 06:39:20",43.337662,-117.115967,1156.26001,0,269,7.702046," 00(00000001)",16," A7"," 3C",0,1120,671355969,"  --X-X--- -----X-- ---X-X-- -X-----X"
"144",1658," 2017/12/13"," 06:47:27",43.337635,-117.115883,1145.299927,0,261,7.408318," 00(00000001)",20," B8"," 3C",0,1408,671355905,"  --X-X--- -----X-- ---X-X-- -------X"
