"","Index","Date","Time","Latitude","Longitude","Altitude","Speed","Course","Distance","Type","Timeout","MSVs_QCN","Weight.Criteria","SleepTime","EHPE","Satelite.ID","Satelite"
"144",1809," 2017/12/13"," 04:27:03",43.328003,-117.114212,1171.449951,0,320,4.907735," 00(00000001)",27," C9"," 3C",0,1488,134288784,"  ----X--- -------X ---X-X-X X--X----"
"145",1810," 2017/12/13"," 04:33:42",43.327892,-117.114273,1173.609985,0,8,13.254817," 00(00000001)",9," C6"," 3C",0,1008,134288785,"  ----X--- -------X ---X-X-X X--X---X"
"146",1811," 2017/12/13"," 04:38:22",43.32803,-117.11425,1172.079956,0,0,15.382119," 00(00000001)",8," C9"," 3C",0,720,134288785,"  ----X--- -------X ---X-X-X X--X---X"
"147",1812," 2017/12/13"," 04:43:03",43.327999,-117.114288,1167.160034,0,7,4.586517," 00(00000001)",8," CA"," 3C",0,816,134288785,"  ----X--- -------X ---X-X-X X--X---X"
"148",1813," 2017/12/13"," 04:47:55",43.328014,-117.11422,1165.789917,0,353,5.807473," 00(00000001)",21," CA"," 3C",0,1008,134288785,"  ----X--- -------X ---X-X-X X--X---X"
"149",1814," 2017/12/13"," 04:52:47",43.328033,-117.114182,1167.819946,0,327,3.744206," 00(00000001)",21," C8"," 3C",0,848,134288769,"  ----X--- -------X ---X-X-X X------X"
"150",1815," 2017/12/13"," 04:57:56",43.32793,-117.114365,1158.880005,0,8,18.722402," 00(00000001)",20," C7"," 3C",0,912,134288513,"  ----X--- -------X ---X-X-- X------X"
"151",1816," 2017/12/13"," 05:03:21",43.327942,-117.114296,1161.119995,0,20,5.698013," 00(00000001)",19," C7"," 3C",0,912,134288513,"  ----X--- -------X ---X-X-- X------X"
"152",1817," 2017/12/13"," 05:08:47",43.327911,-117.114349,1154.919922,0,241,5.493298," 00(00000001)",20," C8"," 3C",0,528,134288513,"  ----X--- -------X ---X-X-- X------X"
"153",1818," 2017/12/13"," 05:13:55",43.327923,-117.114311,1177.530029,0,153,3.337712," 00(00000001)",21," B7"," 3C",0,1056,134288513,"  ----X--- -------X ---X-X-- X------X"
"154",1819," 2017/12/13"," 05:19:18",43.328037,-117.114319,1168.900024,0,4,12.740205," 00(00000001)",18," B9"," 3C",0,1168,134288513,"  ----X--- -------X ---X-X-- X------X"
"155",1820," 2017/12/13"," 05:25:00",43.328003,-117.114288,1175.569946,0,286,4.54613," 00(00000001)",21," B9"," 3C",0,1360,134288513,"  ----X--- -------X ---X-X-- X------X"
"156",1821," 2017/12/13"," 05:30:38",43.328011,-117.114334,1177.910034,0,158,3.798671," 00(00000001)",15," A8"," 3C",0,1056,134288513,"  ----X--- -------X ---X-X-- X------X"
"157",1822," 2017/12/13"," 05:36:02",43.327904,-117.114273,1174.199951,0,51,12.862133," 00(00000001)",18," A9"," 3C",0,1008,134288513,"  ----X--- -------X ---X-X-- X------X"
"158",1823," 2017/12/13"," 05:41:21",43.328007,-117.114029,1182.699951,0,323,22.828593," 00(00000001)",16," A7"," 3C",0,1376,134288513,"  ----X--- -------X ---X-X-- X------X"
"159",1824," 2017/12/13"," 05:46:25",43.328068,-117.113861,1180.839966,0,325,15.178489," 00(00000001)",18," A9"," 3C",0,1200,134288513,"  ----X--- -------X ---X-X-- X------X"
"160",1825," 2017/12/13"," 05:51:32",43.328175,-117.113815,1154.319946,0,297,12.440695," 00(00000001)",20," A9"," 3C",0,896,134288385,"  ----X--- -------X ---X-X-- -------X"
"161",1826," 2017/12/13"," 05:56:57",43.328072,-117.113785,1168.109985,0,329,11.715729," 00(00000001)",21," A5"," 3C",0,1776,70657,"  -------- -------X ---X-X-- -------X"
"162",1827," 2017/12/13"," 06:02:39",43.328121,-117.113708,1173.069946,0,339,8.27593," 00(00000001)",21," 95"," 3C",0,1552,134288385,"  ----X--- -------X ---X-X-- -------X"
"163",1828," 2017/12/13"," 06:11:10",43.328011,-117.113678,1156.209961,0,250,12.546308," 00(00000001)",26," 96"," 3C",0,1792,134288385,"  ----X--- -------X ---X-X-- -------X"
"164",1829," 2017/12/13"," 06:17:26",43.32827,-117.113739,1169.47998,0,326,29.263357," 00(00000001)",21," 97"," 3C",0,2208,134288385,"  ----X--- -------X ---X-X-- -------X"
"165",1830," 2017/12/13"," 06:23:42",43.328243,-117.11377,1166.109985,0,324,3.861304," 00(00000001)",21," 98"," 3C",0,2752,134288385,"  ----X--- -------X ---X-X-- -------X"
"166",1831," 2017/12/13"," 06:29:58",43.328499,-117.11396,1178.949951,0,119,32.337319," 00(00000001)",21," A7"," 3C",0,3392,134288385,"  ----X--- -------X ---X-X-- -------X"
"167",1832," 2017/12/13"," 06:45:21",43.328201,-117.113731,1178.309937,756,129,37.913208," 00(00000001)",43," B8"," 32",0,4880,134288385,"  ----X--- -------X ---X-X-- -------X"
"168",1833," 2017/12/13"," 06:53:26",43.328342,-117.113815,1182.699951,0,297,17.099639," 00(00000001)",40," B5"," 3C",0,2336,671159329,"  --X-X--- -------X ---X-X-- --X----X"
"169",1834," 2017/12/13"," 07:09:02",43.328396,-117.113869,1207.26001,432,228,7.343437," 00(00000001)",15," A7"," 32",0,1056,671159329,"  --X-X--- -------X ---X-X-- --X----X"
"170",1835," 2017/12/13"," 07:17:07",43.328423,-117.114647,1155.359985,252,282,63.01597," 00(00000001)",17," A8"," 32",0,1696,671154209,"  --X-X--- -------X -------- --X----X"
"171",1836," 2017/12/13"," 07:23:55",43.328411,-117.113922,1190.829956,108,307,58.639958," 00(00000001)",11," B7"," 3C",0,768,671159329,"  --X-X--- -------X ---X-X-- --X----X"
"172",1837," 2017/12/13"," 07:28:56",43.328407,-117.11409,1181.849976,972,49,13.583208," 00(00000001)",27," B9"," 3C",0,2192,671154209,"  --X-X--- -------X -------- --X----X"
"173",1838," 2017/12/13"," 07:35:08",43.328392,-117.113823,1175.669922,0,172,21.665653," 00(00000001)",9," C8"," 3C",0,912,671158305,"  --X-X--- -------X ---X---- --X----X"
"174",1839," 2017/12/13"," 07:39:52",43.328392,-117.113884,1169.400024,0,329,4.936941," 00(00000001)",8," C9"," 3C",0,928,671158305,"  --X-X--- -------X ---X---- --X----X"
"175",1840," 2017/12/13"," 07:44:40",43.328381,-117.113892,1172.449951,0,332,1.414268," 00(00000001)",12," CA"," 3C",0,1360,671158305,"  --X-X--- -------X ---X---- --X----X"
"176",1841," 2017/12/13"," 07:49:25",43.32822,-117.113899,1183.819946,0,118,17.826034," 00(00000001)",9," CB"," 3C",0,1024,134287393,"  ----X--- -------X ---X---- --X----X"
"177",1842," 2017/12/13"," 07:54:20",43.328266,-117.113922,1168.609985,0,306,5.416331," 00(00000001)",19," CB"," 3C",0,1584,134287393,"  ----X--- -------X ---X---- --X----X"
"178",1843," 2017/12/13"," 07:59:09",43.328236,-117.114029,1175.5,0,135,9.282187," 00(00000001)",14," BA"," 3C",0,1280,134287393,"  ----X--- -------X ---X---- --X----X"
"179",1844," 2017/12/13"," 08:04:50",43.328152,-117.113892,1172.299927,1872,94,14.507739," 00(00000001)",67," CB"," 3C",0,2320,67621,"  -------- -------X ----X--- --X--X-X"
"180",1845," 2017/12/13"," 08:12:52",43.328278,-117.113998,1168.97998,252,34,16.449365," 00(00000001)",22," B8"," 32",0,1488,67620,"  -------- -------X ----X--- --X--X--"
"181",1846," 2017/12/13"," 08:21:12",43.328346,-117.113876,1168.380005,1008,13,12.481559," 00(00000001)",23," A7"," 32",0,1744,67620,"  -------- -------X ----X--- --X--X--"
"182",1847," 2017/12/13"," 08:28:22",43.32848,-117.113724,1170.27002,720,3,19.306501," 00(00000001)",21," 97"," 32",0,1552,67620,"  -------- -------X ----X--- --X--X--"
"183",1848," 2017/12/13"," 08:35:49",43.328571,-117.113731,1154.449951,144,172,10.198887," 00(00000001)",23," 96"," 32",0,2048,67620,"  -------- -------X ----X--- --X--X--"
"184",1849," 2017/12/13"," 08:42:41",43.328617,-117.11377,1162.869995,612,352,5.952303," 00(00000001)",21," 87"," 32",0,2016,67620,"  -------- -------X ----X--- --X--X--"
"185",1850," 2017/12/13"," 08:49:53",43.328495,-117.113701,1155.26001,432,12,14.665947," 00(00000001)",27," 97"," 32",0,1872,67620,"  -------- -------X ----X--- --X--X--"
"186",1851," 2017/12/13"," 08:57:28",43.328499,-117.11377,1175.910034,684,181,5.570223," 00(00000001)",32," 97"," 38",0,2656,67620,"  -------- -------X ----X--- --X--X--"
"187",1852," 2017/12/13"," 09:05:57",43.328484,-117.113724,1174.660034,0,268,4.072932," 00(00000001)",35," 98"," 44",0,1584,142673956,"  ----X--- X------X ----X--- --X--X--"
"188",1853," 2017/12/13"," 09:14:10",43.328575,-117.113831,1183.449951,0,130,13.352139," 00(00000001)",19," 97"," 3C",0,3168,8456228,"  -------- X------X ----X--- --X--X--"
"189",1854," 2017/12/13"," 09:21:49",43.328445,-117.113762,1169.449951,0,94,15.454451," 00(00000001)",20," 97"," 3C",0,1520,8456228,"  -------- X------X ----X--- --X--X--"
"190",1855," 2017/12/13"," 09:28:38",43.328484,-117.113953,1164.400024,0,25,16.000413," 00(00000001)",20," 85"," 3C",0,1264,8456228,"  -------- X------X ----X--- --X--X--"
"191",1856," 2017/12/13"," 09:35:28",43.3283,-117.113686,1161,504,119,29.682784," 00(00000001)",21," 97"," 32",0,2304,8456224,"  -------- X------X ----X--- --X-----"
"192",1857," 2017/12/13"," 09:42:02",43.328339,-117.113739,1162.669922,108,4,6.054202," 00(00000001)",23," A6"," 32",0,1984,8456224,"  -------- X------X ----X--- --X-----"
"193",1858," 2017/12/13"," 10:00:33",43.328384,-117.113739,1170.76001,144,152,5.0901," 00(00000001)",175," A7"," 3C",0,2384,277153792,"  ---X---- X----X-X ----X--- --------"
"194",1859," 2017/12/13"," 10:17:52",43.328579,-117.113914,1166.660034,0,15,25.873617," 00(00000001)",10," A8"," 3C",0,1664,277153792,"  ---X---- X----X-X ----X--- --------"
"195",1860," 2017/12/13"," 10:22:43",43.328564,-117.113922,1168.099976,4140,180,1.805442," 00(00000001)",20," A8"," 3C",0,4576,277153792,"  ---X---- X----X-X ----X--- --------"
"196",1861," 2017/12/13"," 10:33:21",43.328728,-117.114014,1168.410034,0,31,19.685525," 00(00000001)",13," B8"," 3C",0,704,277153792,"  ---X---- X----X-X ----X--- --------"
"197",1862," 2017/12/13"," 10:38:13",43.328724,-117.114029,1181.189941,576,3,1.305084," 00(00000001)",22," B9"," 32",0,2048,277088256,"  ---X---- X----X-- ----X--- --------"
"198",1863," 2017/12/13"," 10:46:20",43.328503,-117.113823,1167.25,468,91,29.713495," 00(00000001)",30," AA"," 3A",0,2640,277088256,"  ---X---- X----X-- ----X--- --------"
"199",1864," 2017/12/13"," 10:56:03",43.328461,-117.113754,1174.75,864,4,7.253849," 00(00000001)",35," 98"," 36",0,2464,1350830080,"  -X-X---- X----X-- ----X--- --------"
"200",1865," 2017/12/13"," 11:05:52",43.328491,-117.113861,1174.449951,0,0,9.282158," 00(00000001)",14," 98"," 3C",0,1088,1350830080,"  -X-X---- X----X-- ----X--- --------"
"201",1866," 2017/12/13"," 11:10:41",43.328506,-117.113815,1175.48999,0,160,4.072932," 00(00000001)",19," 98"," 3C",0,976,1350830080,"  -X-X---- X----X-- ----X--- --------"
"202",1867," 2017/12/13"," 11:16:34",43.328499,-117.113876,1174.150024,0,71,5.009291," 00(00000001)",14," 97"," 3C",0,752,1350830080,"  -X-X---- X----X-- ----X--- --------"
"203",1868," 2017/12/13"," 11:21:25",43.328434,-117.113815,1182.039917,0,242,8.739078," 00(00000001)",21," 97"," 3C",0,944,1350830080,"  -X-X---- X----X-- ----X--- --------"
"204",1869," 2017/12/13"," 11:27:33",43.328266,-117.113731,1155.809937,1872,174,19.859876," 00(00000001)",46," 95"," 3C",0,5184,1358956576,"  -X-X---X -------- ----X--- --X-----"
"205",1870," 2017/12/13"," 11:35:58",43.3284,-117.113739,1169.579956,0,210,14.858945," 00(00000001)",20," B8"," 3C",0,1216,1358956576,"  -X-X---X -------- ----X--- --X-----"
"206",1871," 2017/12/13"," 11:43:57",43.328365,-117.113777,1160.549927,0,178,4.908639," 00(00000001)",20," A7"," 3C",0,1280,1358956576,"  -X-X---X -------- ----X--- --X-----"
"207",1872," 2017/12/13"," 11:50:48",43.328339,-117.113747,1156.709961,0,167,3.861302," 00(00000001)",20," A7"," 3C",0,1952,1358956576,"  -X-X---X -------- ----X--- --X-----"
"208",1873," 2017/12/13"," 11:57:36",43.328285,-117.113876,1125.410034,0,196,12.055146," 00(00000001)",21," A8"," 3C",0,1584,1358956576,"  -X-X---X -------- ----X--- --X-----"
"209",1874," 2017/12/13"," 12:04:01",43.328434,-117.113777,1165.579956,540,186,18.385485," 00(00000001)",24," 97"," 32",0,2128,1358954546,"  -X-X---X -------- -------- --XX--X-"
"210",1875," 2017/12/13"," 12:10:25",43.328377,-117.113792,1165.849976,0,13,6.481229," 00(00000001)",8," 95"," 3C",0,960,1358954546,"  -X-X---X -------- -------- --XX--X-"
"211",1876," 2017/12/13"," 12:15:13",43.328438,-117.113792,1150.469971,0,181,6.7868," 00(00000001)",17," 96"," 3C",0,928,1358954546,"  -X-X---X -------- -------- --XX--X-"
"212",1877," 2017/12/13"," 12:20:30",43.328484,-117.113792,1186.97998,0,20,5.0901," 00(00000001)",12," A7"," 3C",0,1600,1358954546,"  -X-X---X -------- -------- --XX--X-"
"213",1878," 2017/12/13"," 12:25:19",43.328342,-117.113853,1199.109985,0,15,16.452656," 00(00000001)",17," A6"," 3C",0,672,1358954514,"  -X-X---X -------- -------- ---X--X-"
"214",1879," 2017/12/13"," 12:30:10",43.328388,-117.113861,1194.319946,0,188,5.127373," 00(00000001)",20," 95"," 3C",0,1856,285212690,"  ---X---X -------- -------- ---X--X-"
"215",1880," 2017/12/13"," 12:35:19",43.328407,-117.113792,1210.73999,0,15,5.945222," 00(00000001)",23," 95"," 3C",0,1600,1358954514,"  -X-X---X -------- -------- ---X--X-"
"216",1881," 2017/12/13"," 12:40:38",43.32843,-117.113762,1208.369995,0,179,3.545507," 00(00000001)",15," 85"," 3C",0,800,1358954514,"  -X-X---X -------- -------- ---X--X-"
"217",1882," 2017/12/13"," 12:45:41",43.328438,-117.113823,1194.02002,0,339,5.009296," 00(00000001)",15," 85"," 3C",0,1520,1358954514,"  -X-X---X -------- -------- ---X--X-"
"218",1883," 2017/12/13"," 12:50:23",43.328472,-117.113823,1185.219971,0,63,3.817575," 00(00000001)",10," 86"," 3C",0,1776,1358954514,"  -X-X---X -------- -------- ---X--X-"
"219",1884," 2017/12/13"," 12:56:03",43.328369,-117.113716,1168.47998,0,125,14.346021," 00(00000001)",70," B6"," 3E",0,6896,285739024,"  ---X---X ----X--- ----X--- ---X----"
"220",1885," 2017/12/13"," 13:04:21",43.328407,-117.113785,1167.72998,0,348,6.988563," 00(00000001)",20," B6"," 3C",0,3504,285743122,"  ---X---X ----X--- ---XX--- ---X--X-"
"221",1886," 2017/12/13"," 13:20:51",43.327847,-117.112732,1254.909912,2412,320,105.549303," 00(00000001)",21," B5"," 3C",0,2304,285759506,"  ---X---X ----X--- -X-XX--- ---X--X-"
"222",1887," 2017/12/13"," 13:31:32",43.327904,-117.11306,1250.839966,0,355,27.28841," 00(00000001)",20," B8"," 3C",0,816,17324034,"  -------X ----X--- -X-XX--- ------X-"
"223",1888," 2017/12/13"," 13:39:06",43.327969,-117.112625,1281.909912,1800,75,35.907476," 00(00000001)",20," C8"," 3C",0,2080,285757458,"  ---X---X ----X--- -X-X---- ---X--X-"
"224",1889," 2017/12/13"," 13:45:46",43.328152,-117.113434,1195.400024,612,71,68.510182," 00(00000001)",20," C8"," 3C",0,1840,17321986,"  -------X ----X--- -X-X---- ------X-"
"225",1890," 2017/12/13"," 13:52:23",43.328125,-117.113129,1214.47998,0,136,24.862744," 00(00000001)",17," B8"," 3C",0,1216,285757458,"  ---X---X ----X--- -X-X---- ---X--X-"
"226",1891," 2017/12/13"," 14:05:02",43.328037,-117.113144,1204.97998,0,117,9.833787," 00(00000001)",19," CA"," 3C",0,848,268980240,"  ---X---- ----X--- -X-X---- ---X----"
"227",1892," 2017/12/13"," 14:11:48",43.328018,-117.113037,1220.609985,0,113,8.896207," 00(00000001)",21," C8"," 3C",0,1024,285757456,"  ---X---X ----X--- -X-X---- ---X----"
"228",1893," 2017/12/13"," 14:17:29",43.328026,-117.113029,1203.169922,0,0,1.049065," 00(00000001)",13," C8"," 3C",0,1248,285757456,"  ---X---X ----X--- -X-X---- ---X----"
"229",1894," 2017/12/13"," 14:22:50",43.328014,-117.112923,1178.859985,0,334,8.732911," 00(00000001)",12," C8"," 3C",0,976,285757456,"  ---X---X ----X--- -X-X---- ---X----"
"230",1895," 2017/12/13"," 14:33:55",43.327991,-117.112732,1217.47998,0,308,15.636549," 00(00000001)",14," C9"," 3C",0,1264,285757456,"  ---X---X ----X--- -X-X---- ---X----"
"231",1896," 2017/12/13"," 14:38:52",43.328018,-117.11245,1240.369995,5400,80,23.025744," 00(00000001)",23," C9"," 32",0,2640,268980240,"  ---X---- ----X--- -X-X---- ---X----"
"232",1897," 2017/12/13"," 14:44:53",43.328312,-117.112755,1240.059937,3744,261,40.940335," 00(00000001)",28," C8"," 36",0,2688,268980240,"  ---X---- ----X--- -X-X---- ---X----"
"233",1898," 2017/12/13"," 14:59:48",43.328228,-117.113159,1207.130005,3852,264,34.01251," 00(00000001)",32," C9"," 36",0,2640,268980240,"  ---X---- ----X--- -X-X---- ---X----"
"234",1899," 2017/12/13"," 15:07:10",43.328167,-117.111153,1305.97998,0,246,162.444287," 00(00000001)",16," C7"," 3C",0,2032,268980240,"  ---X---- ----X--- -X-X---- ---X----"
"235",1900," 2017/12/13"," 15:13:40",43.328201,-117.111626,1273.099976,0,270,38.451402," 00(00000001)",12," C6"," 3C",0,2032,268980240,"  ---X---- ----X--- -X-X---- ---X----"
"236",1901," 2017/12/13"," 15:18:44",43.328171,-117.112106,1260.909912,5868,278,39.026352," 00(00000001)",29," C8"," 3A",0,2704,268980224,"  ---X---- ----X--- -X-X---- --------"
"237",1902," 2017/12/13"," 15:25:10",43.328045,-117.111382,1207.869995,2664,280,60.274356," 00(00000001)",25," C8"," 3A",0,2224,268980224,"  ---X---- ----X--- -X-X---- --------"
"238",1903," 2017/12/13"," 15:32:15",43.327923,-117.110191,1234.47998,648,285,97.223181," 00(00000001)",31," C5"," 32",0,2928,268980224,"  ---X---- ----X--- -X-X---- --------"
"239",1904," 2017/12/13"," 15:40:15",43.328224,-117.112556,1170.400024,4284,291,194.220116," 00(00000001)",53," C9"," 32",0,7872,268980224,"  ---X---- ----X--- -X-X---- --------"
"240",1905," 2017/12/13"," 15:50:21",43.330677,-117.113029,1175.109985,0,276,275.415042," 00(00000001)",41," C9"," 3C",0,1936,336089088,"  ---X-X-- ----X--- -X-X---- --------"
"241",1906," 2017/12/13"," 16:00:58",43.329525,-117.113007,1165.73999,648,170,128.114221," 00(00000001)",22," C8"," 32",0,1008,335564800,"  ---X-X-- -------- -X-X---- --------"
"242",1907," 2017/12/13"," 16:10:10",43.327194,-117.112671,1167.25,1908,104,260.589444," 00(00000001)",22," BA"," 32",0,1440,335564800,"  ---X-X-- -------- -X-X---- --------"
"243",1908," 2017/12/13"," 16:18:30",43.328121,-117.112267,1171.609985,396,220,108.139474," 00(00000001)",22," B8"," 32",0,1456,335565312,"  ---X-X-- -------- -X-X--X- --------"
"244",1909," 2017/12/13"," 16:26:31",43.327694,-117.112404,1159.429932,0,188,48.788975," 00(00000001)",21," BA"," 3C",0,912,335565312,"  ---X-X-- -------- -X-X--X- --------"
"245",1910," 2017/12/13"," 16:34:07",43.324913,-117.112732,1160.22998,2628,192,310.360149," 00(00000001)",30," B8"," 3C",0,3808,68178432,"  -----X-- ---X---- -X-X--X- --------"
"246",1911," 2017/12/13"," 16:42:07",43.324135,-117.113136,1144.25,0,11,92.50748," 00(00000001)",21," B7"," 3C",0,2384,68178432,"  -----X-- ---X---- -X-X--X- --------"
"247",1912," 2017/12/13"," 16:49:54",43.324837,-117.112755,1152.51001,3384,14,83.926926," 00(00000001)",25," B7"," 3C",0,2656,68178432,"  -----X-- ---X---- -X-X--X- --------"
"248",1913," 2017/12/13"," 16:57:16",43.325291,-117.112564,1158.849976,2772,192,52.782166," 00(00000001)",33," B8"," 32",0,2816,68174336,"  -----X-- ---X---- -X----X- --------"
"249",1914," 2017/12/13"," 17:05:14",43.321571,-117.114944,1167.309937,3024,210,456.2002," 00(00000001)",36," B8"," 36",0,2688,68174336,"  -----X-- ---X---- -X----X- --------"
"250",1915," 2017/12/13"," 17:13:45",43.317062,-117.118462,1166.439941,5184,177,576.486042," 00(00000001)",33," B8"," 32",0,2192,68174336,"  -----X-- ---X---- -X----X- --------"
"251",1916," 2017/12/13"," 17:22:40",43.312515,-117.118881,1178.789917,3204,201,506.755034," 00(00000001)",23," B8"," 32",0,1696,68174336,"  -----X-- ---X---- -X----X- --------"
"252",1917," 2017/12/13"," 17:31:01",43.312504,-117.118805,1168.849976,720,104,6.302591," 00(00000001)",23," B8"," 32",0,2384,68174336,"  -----X-- ---X---- -X----X- --------"
"253",1918," 2017/12/13"," 17:38:46",43.31258,-117.118919,1168.77002,324,325,12.557952," 00(00000001)",23," B8"," 32",0,2080,68174336,"  -----X-- ---X---- -X----X- --------"
"254",1919," 2017/12/13"," 17:46:16",43.312492,-117.11898,1162.369995,144,335,10.93463," 00(00000001)",23," B8"," 32",0,1712,68174336,"  -----X-- ---X---- -X----X- --------"
"255",1920," 2017/12/13"," 17:53:46",43.312485,-117.118744,1175.76001,468,167,19.15445," 00(00000001)",23," B8"," 32",0,1248,68174336,"  -----X-- ---X---- -X----X- --------"
"256",1921," 2017/12/13"," 18:01:32",43.3125,-117.118736,1177.419922,360,359,1.805498," 00(00000001)",36," B8"," 3C",0,3552,-2079317504,"  X----X-- ---X---- --X---X- --------"
"257",1922," 2017/12/13"," 18:09:38",43.312473,-117.118774,1169.400024,0,315,4.282772," 00(00000001)",21," B7"," 3C",0,1376,-2079317504,"  X----X-- ---X---- --X---X- --------"
"258",1923," 2017/12/13"," 18:17:25",43.312592,-117.118813,1178.119995,0,205,13.506783," 00(00000001)",20," B7"," 3C",0,1792,-2079317504,"  X----X-- ---X---- --X---X- --------"
"259",1924," 2017/12/13"," 18:24:23",43.312531,-117.118683,1180.039917,0,342,12.497163," 00(00000001)",21," B6"," 3C",0,1520,-2079317504,"  X----X-- ---X---- --X---X- --------"
"260",1925," 2017/12/13"," 18:31:20",43.312561,-117.119118,1166.199951,0,144,35.348138," 00(00000001)",20," B7"," 3C",0,1392,-2079317504,"  X----X-- ---X---- --X---X- --------"
"261",1926," 2017/12/13"," 18:37:43",43.312672,-117.118767,1159.73999,0,28,30.944791," 00(00000001)",20," B8"," 3C",0,2080,-2079317504,"  X----X-- ---X---- --X---X- --------"
"262",1927," 2017/12/13"," 18:44:06",43.312561,-117.118759,1168.869995,0,148,12.316553," 00(00000001)",20," B8"," 3C",0,2624,-2079317504,"  X----X-- ---X---- --X---X- --------"
"263",1928," 2017/12/13"," 18:50:33",43.311478,-117.120583,1170.51001,4320,264,190.466107," 00(00000001)",21," BA"," 3C",0,2224,-2079317504,"  X----X-- ---X---- --X---X- --------"
"264",1929," 2017/12/13"," 18:56:57",43.312111,-117.124962,1194.119995,4536,207,361.250994," 00(00000001)",20," BA"," 3C",0,2432,-2079317504,"  X----X-- ---X---- --X---X- --------"
"265",1930," 2017/12/13"," 19:03:45",43.310802,-117.128494,1195.069946,3240,196,320.706229," 00(00000001)",61," BA"," 32",0,7920,-2080366080,"  X----X-- -------- --X---X- --------"
"266",1931," 2017/12/13"," 19:13:18",43.309124,-117.132736,1198.079956,3636,230,390.684461," 00(00000001)",50," BA"," 32",0,6336,-2080366080,"  X----X-- -------- --X---X- --------"
"267",1932," 2017/12/13"," 19:24:48",43.303951,-117.13649,1207.689941,5040,179,650.450669," 00(00000001)",42," B9"," 32",0,4096,-2080366080,"  X----X-- -------- --X---X- --------"
"268",1933," 2017/12/13"," 19:36:34",43.297691,-117.137192,1203.039917,540,207,698.384813," 00(00000001)",43," B9"," 34",0,2912,-2080366080,"  X----X-- -------- --X---X- --------"
"269",1934," 2017/12/13"," 19:49:03",43.294521,-117.139664,1202.880005,5436,270,405.302021," 00(00000001)",50," B9"," 34",0,2880,-1073733120,"  XX------ -------- --X---X- --------"
"270",1935," 2017/12/13"," 20:02:09",43.291698,-117.141335,1202.919922,2520,198,341.77919," 00(00000001)",54," B9"," 32",0,3312,-1073733120,"  XX------ -------- --X---X- --------"
"271",1936," 2017/12/13"," 20:16:26",43.289467,-117.143829,1202.97998,2664,332,319.918025," 00(00000001)",54," B9"," 32",0,4528,-1073733120,"  XX------ -------- --X---X- --------"
"272",1937," 2017/12/13"," 20:31:35",43.288265,-117.147507,1202.659912,2664,270,326.259187," 00(00000001)",54," B7"," 32",0,5328,-1073733120,"  XX------ -------- --X---X- --------"
"273",1938," 2017/12/13"," 20:47:37",43.284222,-117.152527,1212.859985,1548,241,606.035785," 00(00000001)",53," B7"," 32",0,5552,-1073733120,"  XX------ -------- --X---X- --------"
"274",1939," 2017/12/13"," 21:03:22",43.279785,-117.158722,1247.969971,3384,254,703.451787," 00(00000001)",53," B7"," 32",0,5424,-1073733120,"  XX------ -------- --X---X- --------"
"275",1940," 2017/12/13"," 21:19:06",43.277084,-117.166451,1271.459961,4644,225,693.997575," 00(00000001)",54," B8"," 32",0,5104,-1073733120,"  XX------ -------- --X---X- --------"
"276",1941," 2017/12/13"," 21:37:56",43.274181,-117.174156,1287.959961,3564,252,702.397155," 00(00000001)",221," B9"," 32",0,6048,-1040179200,"  XX----X- -------- --X----- --------"
"277",1942," 2017/12/13"," 22:06:20",43.275135,-117.181404,1384.530029,504,115,596.285307," 00(00000001)",35," B9"," 42",0,4688,-1040179196,"  XX----X- -------- --X----- -----X--"
"278",1943," 2017/12/13"," 22:33:02",43.279083,-117.178078,1338.26001,0,147,515.030891," 00(00000001)",20," B9"," 3C",0,2352,-1040179196,"  XX----X- -------- --X----- -----X--"
"279",1944," 2017/12/13"," 22:51:31",43.279137,-117.178047,1342.159912,468,300,6.431829," 00(00000001)",37," BA"," 36",0,2528,1111498756,"  -X----X- -X------ --X----- -----X--"
"280",1945," 2017/12/13"," 23:09:12",43.279049,-117.178108,1352.069946,0,64,10.935857," 00(00000001)",20," A8"," 3C",0,1216,1111498756,"  -X----X- -X------ --X----- -----X--"
"281",1946," 2017/12/13"," 23:22:36",43.280209,-117.17852,1306.069946,0,20,133.192305," 00(00000001)",31," B8"," 3C",0,7248,1111490564,"  -X----X- -X------ -------- -----X--"
"282",1947," 2017/12/13"," 23:35:21",43.281384,-117.177803,1308.97998,1008,277,142.963889," 00(00000001)",33," B7"," 32",0,2560,1111490564,"  -X----X- -X------ -------- -----X--"
"283",1948," 2017/12/13"," 23:48:18",43.281441,-117.177994,1291.329956,612,189,16.699476," 00(00000001)",28," C7"," 32",0,2784,1111490564,"  -X----X- -X------ -------- -----X--"
"284",1949," 2017/12/14"," 00:02:37",43.281837,-117.172714,1318.640015,396,141,429.644682," 00(00000001)",145," C9"," 36",0,2224,37748804,"  ------X- -X------ -------- -X---X--"
"285",1950," 2017/12/14"," 00:19:36",43.282207,-117.16851,1322.829956,0,258,342.769688," 00(00000001)",13," B7"," 3C",0,1344,1111490628,"  -X----X- -X------ -------- -X---X--"
"286",1951," 2017/12/14"," 00:24:27",43.282303,-117.168297,1324.699951,0,150,20.284977," 00(00000001)",14," B6"," 3C",0,1632,1111490628,"  -X----X- -X------ -------- -X---X--"
