"","Index","Date","Time","Latitude","Longitude","Altitude","Speed","Course","Distance","Type","Timeout","MSVs_QCN","Weight.Criteria","SleepTime","EHPE","Satelite.ID","Satelite"
"144",1086," 2017/12/13"," 06:50:05",43.332088,-117.114464,1146.549927,0,102,2.815173," 00(00000001)",20," B9"," 3C",0,928,671372288,"  --X-X--- -----X-- -X-X-X-- --------"
"145",1087," 2017/12/13"," 06:55:47",43.332096,-117.114449,1149.039917,0,20,1.497614," 00(00000001)",21," A8"," 3C",0,896,671372288,"  --X-X--- -----X-- -X-X-X-- --------"
"146",1088," 2017/12/13"," 07:01:47",43.332161,-117.114494,1158.400024,0,143,8.105955," 00(00000001)",21," A9"," 3C",0,880,671372288,"  --X-X--- -----X-- -X-X-X-- --------"
"147",1089," 2017/12/13"," 07:07:45",43.332153,-117.114487,1159.26001,0,10,1.04904," 00(00000001)",21," A9"," 3C",0,784,671372288,"  --X-X--- -----X-- -X-X-X-- --------"
"148",1090," 2017/12/13"," 07:13:34",43.332142,-117.114464,1154.619995,0,341,2.24642," 00(00000001)",9," B9"," 3C",0,832,671372288,"  --X-X--- -----X-- -X-X-X-- --------"
"149",1091," 2017/12/13"," 07:18:29",43.332161,-117.114456,1154.679932,0,90,2.208823," 00(00000001)",9," B8"," 3C",0,960,671372288,"  --X-X--- -----X-- -X-X-X-- --------"
"150",1092," 2017/12/13"," 07:23:22",43.332119,-117.114479,1153.599976,0,101,5.019755," 00(00000001)",7," C9"," 3C",0,848,671372288,"  --X-X--- -----X-- -X-X-X-- --------"
"151",1093," 2017/12/13"," 07:28:20",43.332134,-117.114456,1155.369995,0,215,2.51115," 00(00000001)",12," CB"," 3C",0,1104,671371264,"  --X-X--- -----X-- -X-X---- --------"
"152",1094," 2017/12/13"," 07:33:19",43.33218,-117.114471,1154.26001,0,351,5.237582," 00(00000001)",13," CB"," 3C",0,1056,671371264,"  --X-X--- -----X-- -X-X---- --------"
"153",1095," 2017/12/13"," 07:38:22",43.33215,-117.114456,1154.530029,0,15,3.61086," 00(00000001)",17," CB"," 3C",0,1312,671371264,"  --X-X--- -----X-- -X-X---- --------"
"154",1096," 2017/12/13"," 07:43:18",43.332088,-117.114418,1160.839966,0,191,7.455222," 00(00000001)",12," CA"," 3C",0,1648,671371264,"  --X-X--- -----X-- -X-X---- --------"
"155",1097," 2017/12/13"," 07:48:30",43.331856,-117.11438,1170,432,191,26.057983," 00(00000001)",27," CB"," 36",0,2624,134500352,"  ----X--- -----X-- -X-X---- --------"
"156",1098," 2017/12/13"," 07:53:46",43.331959,-117.114433,1152.959961,1260,329,12.240246," 00(00000001)",31," CB"," 3A",0,2528,134500352,"  ----X--- -----X-- -X-X---- --------"
"157",1099," 2017/12/13"," 08:00:32",43.331844,-117.114403,1157.829956,0,259,12.962431," 00(00000001)",53," CB"," 40",0,2864,348161,"  -------- -----X-X -X-X---- -------X"
"158",1100," 2017/12/13"," 08:09:20",43.331768,-117.114212,1153.309937,360,204,17.605804," 00(00000001)",31," CB"," 3A",0,2496,348160,"  -------- -----X-X -X-X---- --------"
"159",1101," 2017/12/13"," 08:19:42",43.331669,-117.114204,1149.319946,1440,151,11.0458," 00(00000001)",73," C9"," 36",0,2848,346112,"  -------- -----X-X -X--X--- --------"
"160",1102," 2017/12/13"," 08:33:51",43.331364,-117.11422,1150.599976,1332,166,33.956434," 00(00000001)",140," A7"," 32",0,8432,329732,"  -------- -----X-X ----X--- -----X--"
"161",1103," 2017/12/13"," 08:56:19",43.331234,-117.11499,1162.75,1224,140,63.972728," 00(00000001)",123," A6"," 32",0,3712,329734,"  -------- -----X-X ----X--- -----XX-"
"162",1104," 2017/12/13"," 09:22:06",43.331474,-117.115547,1155.400024,0,91,52.377354," 00(00000001)",19," A7"," 3C",0,1584,329734,"  -------- -----X-X ----X--- -----XX-"
"163",1105," 2017/12/13"," 09:43:37",43.331917,-117.114647,1156.419922,792,100,87.881857," 00(00000001)",33," B8"," 32",0,2512,329730,"  -------- -----X-X ----X--- ------X-"
"164",1106," 2017/12/13"," 10:01:02",43.331856,-117.114738,1166.359985,0,307,10.044623," 00(00000001)",31," A8"," 3C",0,2640,268765186,"  ---X---- -----X-X ----X--- ------X-"
"165",1107," 2017/12/13"," 10:16:50",43.331657,-117.114883,1154.179932,1728,169,24.979622," 00(00000001)",19," A6"," 3C",0,2864,268765186,"  ---X---- -----X-X ----X--- ------X-"
"166",1108," 2017/12/13"," 10:29:27",43.331642,-117.114914,1150.150024,0,195,2.995243," 00(00000001)",21," B4"," 3C",0,3088,268699650,"  ---X---- -----X-- ----X--- ------X-"
"167",1109," 2017/12/13"," 10:42:32",43.331875,-117.11467,1157.97998,0,47,32.548881," 00(00000001)",66," C8"," 3C",0,976,268699698,"  ---X---- -----X-- ----X--- --XX--X-"
"168",1110," 2017/12/13"," 10:56:57",43.33181,-117.114677,1155.929932,0,224,7.23733," 00(00000001)",14," 97"," 3C",0,1184,268699698,"  ---X---- -----X-- ----X--- --XX--X-"
"169",1111," 2017/12/13"," 11:02:08",43.331932,-117.1147,1154.400024,0,73,13.69926," 00(00000001)",21," 98"," 3C",0,752,268699698,"  ---X---- -----X-- ----X--- --XX--X-"
"170",1112," 2017/12/13"," 11:10:18",43.331894,-117.114624,1159.900024,0,78,7.488087," 00(00000001)",20," 99"," 3C",0,1200,268699698,"  ---X---- -----X-- ----X--- --XX--X-"
"171",1113," 2017/12/13"," 11:18:25",43.331871,-117.114639,1159.809937,0,294,2.828505," 00(00000001)",17," 98"," 3C",0,1088,268699698,"  ---X---- -----X-- ----X--- --XX--X-"
"172",1114," 2017/12/13"," 11:25:23",43.331902,-117.114685,1159.530029,0,302,5.022312," 00(00000001)",21," 98"," 3C",0,1328,268699698,"  ---X---- -----X-- ----X--- --XX--X-"
"173",1115," 2017/12/13"," 11:32:22",43.331917,-117.114616,1159.099976,0,204,5.807132," 00(00000001)",21," A6"," 3C",0,1072,268437554,"  ---X---- -------- ----X--- --XX--X-"
"174",1116," 2017/12/13"," 11:40:40",43.331856,-117.114639,1164.099976,1044,95,7.034754," 00(00000001)",50," C3"," 32",0,3280,2098,"  -------- -------- ----X--- --XX--X-"
"175",1117," 2017/12/13"," 11:50:15",43.331852,-117.1147,1145.75,0,291,4.954849," 00(00000001)",21," B5"," 3C",0,1232,268437554,"  ---X---- -------- ----X--- --XX--X-"
"176",1118," 2017/12/13"," 11:58:43",43.331841,-117.114647,1155.049927,0,83,4.503118," 00(00000001)",21," A7"," 3C",0,1440,268437554,"  ---X---- -------- ----X--- --XX--X-"
"177",1119," 2017/12/13"," 12:06:17",43.331848,-117.114723,1151.72998,0,29,6.228867," 00(00000001)",21," A7"," 3C",0,2112,268437554,"  ---X---- -------- ----X--- --XX--X-"
"178",1120," 2017/12/13"," 12:13:52",43.331894,-117.11467,1160.069946,0,184,6.675916," 00(00000001)",21," A8"," 3C",0,1024,268437554,"  ---X---- -------- ----X--- --XX--X-"
"179",1121," 2017/12/13"," 12:20:50",43.331867,-117.114609,1169.719971,0,63,5.760806," 00(00000001)",21," B6"," 3C",0,1440,268437554,"  ---X---- -------- ----X--- --XX--X-"
"180",1122," 2017/12/13"," 12:28:00",43.331867,-117.114677,1157.569946,468,99,5.553741," 00(00000001)",33," A9"," 3C",0,1632,1360005138,"  -X-X---X ---X---- ----X--- ---X--X-"
"181",1123," 2017/12/13"," 12:35:47",43.331871,-117.114655,1157.390015,0,191,1.899221," 00(00000001)",16," A8"," 3C",0,992,1393559570,"  -X-X--XX ---X---- ----X--- ---X--X-"
"182",1124," 2017/12/13"," 12:43:06",43.331944,-117.114578,1161.289917,0,146,10.150454," 00(00000001)",9," 86"," 3C",0,1072,1376782354,"  -X-X--X- ---X---- ----X--- ---X--X-"
"183",1125," 2017/12/13"," 12:48:07",43.331841,-117.114586,1159.349976,0,149,11.469337," 00(00000001)",14," 96"," 3C",0,912,1393559570,"  -X-X--XX ---X---- ----X--- ---X--X-"
"184",1126," 2017/12/13"," 13:00:20",43.331898,-117.114616,1165.109985,0,184,6.824635," 00(00000001)",9," B7"," 3C",0,896,1393559570,"  -X-X--XX ---X---- ----X--- ---X--X-"
"185",1127," 2017/12/13"," 13:06:06",43.331871,-117.114609,1161.579956,0,191,3.03267," 00(00000001)",9," B8"," 3C",0,912,1393559570,"  -X-X--XX ---X---- ----X--- ---X--X-"
"186",1128," 2017/12/13"," 13:13:05",43.331894,-117.114586,1158.539917,0,180,3.147124," 00(00000001)",12," B7"," 3C",0,1152,303040530,"  ---X--X- ---X---- ----X--- ---X--X-"
"187",1129," 2017/12/13"," 13:18:09",43.33189,-117.114693,1163.390015,0,158,8.649556," 00(00000001)",19," B5"," 3C",0,896,319817746,"  ---X--XX ---X---- ----X--- ---X--X-"
"188",1130," 2017/12/13"," 13:23:11",43.331886,-117.114655,1156.579956,0,297,3.114431," 00(00000001)",19," C8"," 3C",0,848,319817746,"  ---X--XX ---X---- ----X--- ---X--X-"
"189",1131," 2017/12/13"," 13:28:16",43.331909,-117.114609,1177.859985,0,36,4.492853," 00(00000001)",20," C8"," 3C",0,960,319817746,"  ---X--XX ---X---- ----X--- ---X--X-"
"190",1132," 2017/12/13"," 13:33:13",43.33186,-117.114685,1167.179932,0,9,8.275643," 00(00000001)",12," B7"," 3C",0,928,319817746,"  ---X--XX ---X---- ----X--- ---X--X-"
"191",1133," 2017/12/13"," 13:38:17",43.331917,-117.114662,1161.630005,0,13,6.62647," 00(00000001)",21," C9"," 3C",0,1536,319815698,"  ---X--XX ---X---- -------- ---X--X-"
"192",1134," 2017/12/13"," 13:43:17",43.331951,-117.114677,1162.48999,0,35,4.012111," 00(00000001)",14," C8"," 3C",0,1392,319815698,"  ---X--XX ---X---- -------- ---X--X-"
"193",1135," 2017/12/13"," 13:48:22",43.331947,-117.114662,1166.709961,0,356,1.305022," 00(00000001)",20," CA"," 3C",0,1040,319815698,"  ---X--XX ---X---- -------- ---X--X-"
"194",1136," 2017/12/13"," 13:53:43",43.331955,-117.11467,1161.47998,0,185,1.049041," 00(00000001)",18," B7"," 3C",0,1568,303038482,"  ---X--X- ---X---- -------- ---X--X-"
"195",1137," 2017/12/13"," 13:59:20",43.331894,-117.114616,1166.669922,0,10,8.044834," 00(00000001)",17," B8"," 3C",0,1344,303038482,"  ---X--X- ---X---- -------- ---X--X-"
"196",1138," 2017/12/13"," 14:05:02",43.331871,-117.114601,1161.339966,1512,13,2.828505," 00(00000001)",40," B8"," 3C",0,3632,303075344,"  ---X--X- ---X---- X--X---- ---X----"
"197",1139," 2017/12/13"," 14:12:04",43.331829,-117.114616,1157.359985,0,224,4.826388," 00(00000001)",13," B8"," 3C",0,944,319852560,"  ---X--XX ---X---- X--X---- ---X----"
"198",1140," 2017/12/13"," 14:18:09",43.33189,-117.1147,1164.089966,0,140,9.598767," 00(00000001)",16," C6"," 3C",0,928,51417104,"  ------XX ---X---- X--X---- ---X----"
"199",1141," 2017/12/13"," 14:24:05",43.331894,-117.114677,1160.919922,0,176,1.89922," 00(00000001)",13," B6"," 3C",0,1232,51417104,"  ------XX ---X---- X--X---- ---X----"
"200",1142," 2017/12/13"," 14:29:11",43.331871,-117.114655,1160.589966,0,311,3.147124," 00(00000001)",19," B6"," 3C",0,1328,303075344,"  ---X--X- ---X---- X--X---- ---X----"
"201",1143," 2017/12/13"," 14:34:32",43.331867,-117.114738,1170.27002,0,85,6.801145," 00(00000001)",18," B8"," 3C",0,1040,319852560,"  ---X--XX ---X---- X--X---- ---X----"
"202",1144," 2017/12/13"," 14:40:14",43.331818,-117.114708,1163.22998,0,57,6.041513," 00(00000001)",20," CA"," 3C",0,1008,303075344,"  ---X--X- ---X---- X--X---- ---X----"
"203",1145," 2017/12/13"," 14:45:56",43.331875,-117.114693,1148.98999,0,147,6.481216," 00(00000001)",21," C7"," 3C",0,1520,303075344,"  ---X--X- ---X---- X--X---- ---X----"
"204",1146," 2017/12/13"," 14:52:15",43.331982,-117.114647,1177.150024,0,77,12.440626," 00(00000001)",22," B5"," 3C",0,2592,302026768,"  ---X--X- -------- X--X---- ---X----"
"205",1147," 2017/12/13"," 14:58:16",43.331894,-117.114655,1167.309937,0,318,9.775521," 00(00000001)",20," B7"," 3C",0,1200,302026768,"  ---X--X- -------- X--X---- ---X----"
"206",1148," 2017/12/13"," 15:04:14",43.331844,-117.11467,1151.77002,0,104,5.650698," 00(00000001)",16," B7"," 3C",0,832,303075344,"  ---X--X- ---X---- X--X---- ---X----"
"207",1149," 2017/12/13"," 15:09:53",43.331841,-117.114632,1155.48999,0,229,3.114434," 00(00000001)",16," B5"," 3C",0,720,269520912,"  ---X---- ---X---- X--X---- ---X----"
"208",1150," 2017/12/13"," 15:15:29",43.331863,-117.114655,1149.900024,0,307,3.147125," 00(00000001)",12," B7"," 3C",0,1104,303075344,"  ---X--X- ---X---- X--X---- ---X----"
"209",1151," 2017/12/13"," 15:20:38",43.331757,-117.114441,1150.619995,0,176,20.966667," 00(00000001)",21," C9"," 3C",0,864,303075328,"  ---X--X- ---X---- X--X---- --------"
"210",1152," 2017/12/13"," 15:26:05",43.331562,-117.114334,1163.51001,0,71,23.294181," 00(00000001)",20," C8"," 3C",0,816,303075328,"  ---X--X- ---X---- X--X---- --------"
"211",1153," 2017/12/13"," 15:31:50",43.331329,-117.114372,1151.400024,0,151,26.057986," 00(00000001)",21," B8"," 3C",0,752,303075328,"  ---X--X- ---X---- X--X---- --------"
"212",1154," 2017/12/13"," 15:37:53",43.331177,-117.114227,1157.319946,0,201,20.623948," 00(00000001)",20," B8"," 3C",0,656,303075328,"  ---X--X- ---X---- X--X---- --------"
"213",1155," 2017/12/13"," 15:43:55",43.331062,-117.11422,1160.939941,0,102,12.740203," 00(00000001)",20," B8"," 3C",0,800,303042560,"  ---X--X- ---X---- ---X---- --------"
"214",1156," 2017/12/13"," 15:49:56",43.331028,-117.114166,1160.829956,0,79,5.764817," 00(00000001)",20," B7"," 3C",0,592,303075328,"  ---X--X- ---X---- X--X---- --------"
"215",1157," 2017/12/13"," 15:55:57",43.330868,-117.114098,1188.449951,0,121,18.660966," 00(00000001)",21," B8"," 3C",0,496,303075328,"  ---X--X- ---X---- X--X---- --------"
"216",1158," 2017/12/13"," 16:01:57",43.33083,-117.113899,1158.01001,0,114,16.595647," 00(00000001)",21," B8"," 3C",0,1040,303075328,"  ---X--X- ---X---- X--X---- --------"
"217",1159," 2017/12/13"," 16:08:06",43.328152,-117.113037,1169.280029,828,209,305.827022," 00(00000001)",12," B9"," 3C",0,720,303075328,"  ---X--X- ---X---- X--X---- --------"
"218",1160," 2017/12/13"," 16:13:02",43.327221,-117.113083,1172.299927,0,294,103.564909," 00(00000001)",11," BA"," 3C",0,1040,303075328,"  ---X--X- ---X---- X--X---- --------"
"219",1161," 2017/12/13"," 16:18:08",43.328053,-117.112305,1172.410034,0,344,111.861633," 00(00000001)",20," B5"," 3C",0,1280,303075328,"  ---X--X- ---X---- X--X---- --------"
"220",1162," 2017/12/13"," 16:23:17",43.328018,-117.112274,1168.109985,1368,43,4.54613," 00(00000001)",25," B8"," 32",0,1776,269520896,"  ---X---- ---X---- X--X---- --------"
"221",1163," 2017/12/13"," 16:31:56",43.326435,-117.112411,1168.109985,3528,186,176.382759," 00(00000001)",182," CB"," 32",0,5088,1101824,"  -------- ---X---- XX-X---- --------"
"222",1164," 2017/12/13"," 16:50:27",43.326069,-117.112518,1180.359985,0,33,41.627301," 00(00000001)",41," B8"," 3C",0,6048,68178048,"  -----X-- ---X---- -X-X---- X-------"
"223",1165," 2017/12/13"," 17:10:41",43.31892,-117.116142,1183.27002,4068,215,847.239415," 00(00000001)",54," B8"," 3A",0,2800,68173952,"  -----X-- ---X---- -X------ X-------"
"224",1166," 2017/12/13"," 17:27:22",43.312466,-117.119019,1182.73999,576,78,754.486144," 00(00000001)",54," A8"," 32",0,3840,68173952,"  -----X-- ---X---- -X------ X-------"
"225",1167," 2017/12/13"," 17:45:32",43.31258,-117.119095,1170.109985,792,285,14.143383," 00(00000001)",36," A7"," 44",0,2608,76694144,"  -----X-- X--X--X- -X----X- X-------"
"226",1168," 2017/12/13"," 18:00:25",43.312477,-117.119102,1177.030029,0,180,11.469348," 00(00000001)",12," B7"," 3C",0,704,76677760,"  -----X-- X--X--X- ------X- X-------"
"227",1169," 2017/12/13"," 18:05:35",43.312424,-117.119057,1177.380005,0,165,6.998744," 00(00000001)",21," B6"," 3C",0,800,76677760,"  -----X-- X--X--X- ------X- X-------"
"228",1170," 2017/12/13"," 18:17:20",43.312378,-117.11908,1177.48999,0,144,5.416496," 00(00000001)",18," A5"," 3C",0,976,76677760,"  -----X-- X--X--X- ------X- X-------"
"229",1171," 2017/12/13"," 18:28:31",43.312492,-117.119041,1163.75,0,337,13.094191," 00(00000001)",20," B7"," 3C",0,832,76677760,"  -----X-- X--X--X- ------X- X-------"
"230",1172," 2017/12/13"," 18:36:22",43.312595,-117.118866,1167.530029,0,132,18.240923," 00(00000001)",18," B6"," 3C",0,1008,76677760,"  -----X-- X--X--X- ------X- X-------"
"231",1173," 2017/12/13"," 18:43:58",43.312721,-117.118713,1179.539917,0,76,18.664144," 00(00000001)",20," B5"," 3C",0,944,76677760,"  -----X-- X--X--X- ------X- X-------"
"232",1174," 2017/12/13"," 18:50:39",43.311516,-117.120773,1171.27002,3816,283,213.878979," 00(00000001)",21," BA"," 3C",0,960,76677760,"  -----X-- X--X--X- ------X- X-------"
"233",1175," 2017/12/13"," 18:57:03",43.31205,-117.124763,1199.429932,0,223,328.257017," 00(00000001)",20," BA"," 3C",0,1024,76677760,"  -----X-- X--X--X- ------X- X-------"
"234",1176," 2017/12/13"," 19:03:11",43.311226,-117.127708,1199.660034,3924,235,255.281452," 00(00000001)",21," BA"," 3C",0,1536,75629184,"  -----X-- X-----X- ------X- X-------"
"235",1177," 2017/12/13"," 19:09:36",43.310139,-117.130951,1197.890015,2880,243,288.864396," 00(00000001)",21," B8"," 3C",0,1376,75629184,"  -----X-- X-----X- ------X- X-------"
"236",1178," 2017/12/13"," 19:16:01",43.308006,-117.133507,1213.909912,3276,234,314.625588," 00(00000001)",21," B9"," 3C",0,1264,75629184,"  -----X-- X-----X- ------X- X-------"
"237",1179," 2017/12/13"," 19:22:26",43.30563,-117.136505,1227.209961,3708,230,358.741019," 00(00000001)",20," B8"," 3C",0,1504,75629184,"  -----X-- X-----X- ------X- X-------"
"238",1180," 2017/12/13"," 19:28:41",43.301826,-117.136459,1218.679932,0,177,422.91868," 00(00000001)",10," B9"," 3C",0,1040,75629184,"  -----X-- X-----X- ------X- X-------"
"239",1181," 2017/12/13"," 19:33:47",43.299053,-117.136749,1206.809937,3672,172,309.266394," 00(00000001)",12," B9"," 3C",0,1376,75629184,"  -----X-- X-----X- ------X- X-------"
"240",1182," 2017/12/13"," 19:39:00",43.297211,-117.137566,1207.299927,180,206,215.264724," 00(00000001)",21," B9"," 3C",0,1632,75629184,"  -----X-- X-----X- ------X- X-------"
"241",1183," 2017/12/13"," 19:48:21",0,0,0,0,0,0," 00(00000013)",250," CA"," 0",0,0,0,"  -------- -------- -------- --------"
"242",1184," 2017/12/13"," 20:13:17",43.290546,-117.14286,1226.400024,3888,168,856.015659," 00(00000001)",119," C9"," 32",0,5696,1090650624,"  -X-----X ------X- ------X- --------"
"243",1185," 2017/12/13"," 20:46:31",43.284412,-117.151855,1226.099976,2988,352,997.653378," 00(00000001)",156," B8"," 32",0,4816,-1056964096,"  XX-----X -------- ------X- --------"
"244",1186," 2017/12/13"," 21:19:55",43.276855,-117.167137,1264.339966,3024,218,1495.460105," 00(00000001)",52," B9"," 32",0,5040,-1056964096,"  XX-----X -------- ------X- --------"
"245",1187," 2017/12/13"," 21:52:19",43.274559,-117.181152,1375.189941,2160,332,1163.007186," 00(00000001)",61," B8"," 42",0,2928,-1052770303,"  XX-----X -X------ -------- -------X"
"246",1188," 2017/12/13"," 22:17:37",43.275208,-117.182747,1375.530029,1008,127,147.865951," 00(00000001)",35," BA"," 36",0,2688,-2126512127,"  X------X -X------ -------- -------X"
"247",1189," 2017/12/13"," 22:42:24",43.27877,-117.179031,1343.150024,684,205,497.42644," 00(00000001)",100," BA"," 34",0,2000,-2143289087,"  X------- -X------ -------X -------X"
"248",1190," 2017/12/13"," 23:11:13",43.281124,-117.179245,1298.959961,1872,160,262.286668," 00(00000001)",216," CA"," 32",0,2448,4194593,"  -------- -X------ -------X --X----X"
"249",1191," 2017/12/13"," 23:51:29",43.282074,-117.179939,1320.01001,468,57,119.641297," 00(00000001)",87," C9"," 32",0,3200,6291744,"  -------- -XX----- -------X --X-----"
"250",1192," 2017/12/14"," 00:27:33",43.28194,-117.178947,1304.099976,648,227,81.64762," 00(00000001)",52," C8"," 32",0,4416,6291744,"  -------- -XX----- -------X --X-----"
"251",1193," 2017/12/14"," 00:58:08",43.282005,-117.178932,1331.400024,2016,112,7.315998," 00(00000001)",150," C9"," 38",0,2704,39846144,"  ------X- -XX----- -------X --------"
"252",1194," 2017/12/14"," 01:30:56",43.282097,-117.17717,1337.23999,1116,222,143.025641," 00(00000001)",107," C8"," 3C",0,3536,37749060,"  ------X- -X------ -------X -X---X--"
"253",1195," 2017/12/14"," 02:03:33",43.281891,-117.176743,1341.339966,0,272,41.482285," 00(00000001)",25," C8"," 3C",0,4464,671088976,"  --X-X--- -------- -------X -X-X----"
"254",1196," 2017/12/14"," 02:29:25",43.281906,-117.17672,1342.900024,0,202,2.512279," 00(00000001)",20," A7"," 3C",0,2656,671088976,"  --X-X--- -------- -------X -X-X----"
"255",1197," 2017/12/14"," 02:51:11",43.281902,-117.176895,1350.959961,0,82,14.210895," 00(00000001)",21," A6"," 3C",0,2464,671088960,"  --X-X--- -------- -------X -X------"
"256",1198," 2017/12/14"," 03:09:05",43.282055,-117.176895,1337.839966,1080,261,16.966999," 00(00000001)",28," B8"," 32",0,1344,742392144,"  --X-XX-- -X------ -------X -X-X----"
"257",1199," 2017/12/14"," 03:22:01",43.281975,-117.176849,1359.130005,0,301,9.647675," 00(00000001)",15," B9"," 3C",0,560,742392144,"  --X-XX-- -X------ -------X -X-X----"
"258",1200," 2017/12/14"," 03:33:03",43.281986,-117.176857,1363.27002,0,0,1.414474," 00(00000001)",11," B5"," 3C",0,1536,742392144,"  --X-XX-- -X------ -------X -X-X----"
"259",1201," 2017/12/14"," 03:38:11",43.281948,-117.176819,1359.099976,0,287,5.246699," 00(00000001)",18," A9"," 3C",0,912,742392144,"  --X-XX-- -X------ -------X -X-X----"
"260",1202," 2017/12/14"," 03:45:18",43.281879,-117.176788,1360.390015,0,221,8.024848," 00(00000001)",9," A9"," 3C",0,1488,742392144,"  --X-XX-- -X------ -------X -X-X----"
"261",1203," 2017/12/14"," 03:50:29",43.281887,-117.17691,1370.059937,0,40,9.917789," 00(00000001)",21," B7"," 3C",0,1440,738197840,"  --X-XX-- -------- -------X -X-X----"
"262",1204," 2017/12/14"," 03:55:52",43.281876,-117.176811,1379.159912,0,228,8.12889," 00(00000001)",31," B6"," 3C",0,3072,671088976,"  --X-X--- -------- -------X -X-X----"
"263",1205," 2017/12/14"," 04:02:48",43.281895,-117.176666,1343.159912,324,189,11.924335," 00(00000001)",35," A9"," 34",0,2096,671159696,"  --X-X--- -------X ---X-X-X X--X----"
"264",1206," 2017/12/14"," 04:10:17",43.281933,-117.176682,1345.929932,0,77,4.41793," 00(00000001)",12," B8"," 3C",0,896,671159440,"  --X-X--- -------X ---X-X-- X--X----"
"265",1207," 2017/12/14"," 04:15:19",43.281937,-117.176796,1346.079956,0,78,9.273547," 00(00000001)",10," B9"," 3C",0,992,671159696,"  --X-X--- -------X ---X-X-X X--X----"
"266",1208," 2017/12/14"," 04:20:24",43.281986,-117.176819,1337.900024,0,132,5.817214," 00(00000001)",14," C9"," 3C",0,1024,671159696,"  --X-X--- -------X ---X-X-X X--X----"
"267",1209," 2017/12/14"," 04:25:27",43.282066,-117.176888,1327.419922,0,12,10.499587," 00(00000001)",12," C8"," 3C",0,768,671159696,"  --X-X--- -------X ---X-X-X X--X----"
"268",1210," 2017/12/14"," 04:30:32",43.282021,-117.176949,1355.289917,0,19,7.093638," 00(00000001)",15," C6"," 3C",0,448,671159696,"  --X-X--- -------X ---X-X-X X--X----"
"269",1211," 2017/12/14"," 04:35:33",43.282009,-117.176895,1342.869995,0,70,4.506516," 00(00000001)",10," B7"," 3C",0,784,671159696,"  --X-X--- -------X ---X-X-X X--X----"
"270",1212," 2017/12/14"," 04:40:36",43.282158,-117.177063,1329.72998,0,256,21.407237," 00(00000001)",14," C9"," 3C",0,960,671159696,"  --X-X--- -------X ---X-X-X X--X----"
"271",1213," 2017/12/14"," 04:45:38",43.28212,-117.177116,1338.75,0,359,6.056545," 00(00000001)",14," CA"," 3C",0,1136,671159696,"  --X-X--- -------X ---X-X-X X--X----"
"272",1214," 2017/12/14"," 04:50:46",43.282135,-117.177162,1342.369995,0,55,4.0755," 00(00000001)",20," CA"," 3C",0,960,671159680,"  --X-X--- -------X ---X-X-X X-------"
"273",1215," 2017/12/14"," 04:55:57",43.282192,-117.177284,1346.98999,0,349,11.752656," 00(00000001)",21," C8"," 3C",0,576,671159424,"  --X-X--- -------X ---X-X-- X-------"
"274",1216," 2017/12/14"," 05:01:05",43.282261,-117.177498,1333.219971,0,256,18.902998," 00(00000001)",19," C8"," 3C",0,1024,671159424,"  --X-X--- -------X ---X-X-- X-------"
"275",1217," 2017/12/14"," 05:06:30",43.282269,-117.177536,1333.669922,1692,64,3.202345," 00(00000001)",21," B8"," 3C",0,784,671159424,"  --X-X--- -------X ---X-X-- X-------"
"276",1218," 2017/12/14"," 05:12:11",43.282207,-117.177643,1327.299927,0,8,10.991705," 00(00000001)",19," A7"," 3C",0,592,671159424,"  --X-X--- -------X ---X-X-- X-------"
"277",1219," 2017/12/14"," 05:17:54",43.282181,-117.177765,1329.130005,0,317,10.317855," 00(00000001)",21," A8"," 3C",0,1296,671159296,"  --X-X--- -------X ---X-X-- --------"
"278",1220," 2017/12/14"," 05:23:57",43.282204,-117.177704,1334.890015,0,355,5.557674," 00(00000001)",21," A5"," 3C",0,1088,134288384,"  ----X--- -------X ---X-X-- --------"
"279",1221," 2017/12/14"," 05:30:18",43.282211,-117.177704,1322.679932,0,31,0.84835," 00(00000001)",21," A8"," 3C",0,1216,671159296,"  --X-X--- -------X ---X-X-- --------"
"280",1222," 2017/12/14"," 05:36:40",43.282238,-117.177719,1339.400024,0,238,3.21589," 00(00000001)",21," A8"," 3C",0,944,671159296,"  --X-X--- -------X ---X-X-- --------"
"281",1223," 2017/12/14"," 05:43:00",43.2822,-117.177711,1325.140015,0,89,4.286473," 00(00000001)",21," A7"," 3C",0,1440,671159296,"  --X-X--- -------X ---X-X-- --------"
"282",1224," 2017/12/14"," 05:49:20",43.282211,-117.177734,1339.76001,0,225,2.247674," 00(00000001)",20," A7"," 3C",0,2320,671155200,"  --X-X--- -------X -----X-- --------"
"283",1225," 2017/12/14"," 05:57:18",43.282227,-117.177689,1347.390015,0,100,4.075495," 00(00000001)",21," 98"," 3C",0,1072,671159296,"  --X-X--- -------X ---X-X-- --------"
"284",1226," 2017/12/14"," 06:06:30",43.2822,-117.177689,1343.459961,252,337,2.969225," 00(00000001)",31," 99"," 32",0,1376,671437889,"  --X-X--- -----X-X -X-X-X-- -X-----X"
"285",1227," 2017/12/14"," 06:13:49",43.282215,-117.177711,1335.530029,0,6,2.512272," 00(00000001)",21," 98"," 3C",0,1056,671437825,"  --X-X--- -----X-X -X-X-X-- -------X"
"286",1228," 2017/12/14"," 06:20:56",43.282204,-117.177742,1332.169922,0,85,2.778836," 00(00000001)",10," 98"," 3C",0,880,671437889,"  --X-X--- -----X-X -X-X-X-- -X-----X"
