"elev","alt","x","y"
1150.73,1197.42,491489.2,4797051
1150.872,1148,491514,4797065
1150.872,1147.94,491510.9,4797066
1149.979,1133.56,491497.3,4797069
1150.699,1110.44,491502.9,4797078
1149.979,1141.66,491497.9,4797067
1151.707,1165.85,491506.6,4797055
1151.707,1187.47,491506.6,4797054
1150.872,1157.8,491504.7,4797059
1151.707,1155.64,491509,4797059
1151.979,1173.46,491515.8,4797051
1151.707,1171.17,491514,4797051
1150.872,1162.17,491506.6,4797063
1149.979,1156.54,491497.3,4797066
1151.707,1171.84,491509,4797056
1151.707,1156.16,491506.6,4797059
1150.872,1170.61,491506.6,4797062
1151.707,1154.6,491504.1,4797049
1151.707,1164.11,491509.7,4797054
1151.707,1158.47,491505.4,4797054
1151.979,1158.93,491516.5,4797053
1151.707,1146.53,491512.1,4797045
1151.875,1137.97,491505.4,4797045
1152.729,1241.9,491526.3,4797039
1151.717,1260.74,491539.4,4797080
1150.872,1165.24,491512.8,4797066
1152.827,1242.45,491544.3,4797071
1150.872,1135.98,491501,4797060
1151.722,1204.61,491516.5,4797063
1151.979,1178.8,491522.6,4797059
1151.722,1171,491517.7,4797061
1150.872,1165.59,491512.1,4797061
1151.722,1159.39,491522.6,4797061
1152.871,1183.75,491529.5,4797055
1151.707,1154.47,491510.3,4797056
1150.872,1151.3,491503.5,4797066
1151.722,1186.32,491524.5,4797060
1151.979,1164.71,491526.4,4797057
1150.872,1142.61,491511.5,4797064
1150.977,1184.52,491524.5,4797079
1149.979,1148.14,491488.7,4797061
1151.979,1166.53,491522.1,4797054
1151.979,1160.83,491523.9,4797058
1150.872,1144.48,491509.7,4797063
1151.979,1157.47,491518.3,4797058
1150.872,1155.76,491506.6,4797064
1150.73,1151.57,491499.8,4797058
1151.722,1164.96,491518.9,4797060
1150.872,1150.87,491512.1,4797063
1150.872,1149.85,491509,4797070
1150.872,1165.13,491505.4,4797066
1151.979,1159.13,491517.7,4797053
1151.707,1161.63,491509.7,4797056
1151.707,1163.67,491510.3,4797057
1151.979,1171.59,491515.8,4797057
1151.707,1153.22,491509.7,4797054
1151.707,1142.48,491506.6,4797059
1151.707,1138.63,491504.1,4797058
1150.872,1140.34,491507.2,4797061
1150.872,1136.49,491506,4797067
1150.872,1147.79,491505.9,4797063
1151.979,1152.8,491515.3,4797054
1151.707,1159.62,491501,4797045
1151.707,1160.73,491501,4797045
1150.73,1153.8,491499.8,4797050
1150.73,1156.34,491489.9,4797048
1151.707,1174.96,491500.3,4797047
1150.73,1151.33,491490.4,4797047
1150.73,1149.65,491492.3,4797051
1150.73,1146.7,491490.4,4797051
1150.73,1164.38,491499.8,4797049
1150.73,1160.41,491497.9,4797054
1150.73,1151.54,491491.1,4797050
1150.73,1145.95,491489.9,4797051
1150.73,1156.72,491491.1,4797053
1150.876,1145.45,491488.7,4797042
1150.73,1157.5,491496.7,4797045
1150.73,1155.78,491492.3,4797046
1150.876,1151.19,491495.4,4797045
1150.876,1154.09,491497.9,4797043
1150.876,1148.08,491497.9,4797045
1150.876,1150.74,491495.4,4797042
1150.876,1152.44,491496.7,4797042
1150.73,1154.8,491496.7,4797045
1150.876,1145.68,491496.7,4797041
1151.707,1145.49,491502.2,4797048
1150.73,1152.46,491497.9,4797047
1150.73,1158.6,491497.9,4797047
1150.73,1155.35,491493,4797045
1150.876,1160.44,491489.2,4797039
1150.876,1164.74,491492.3,4797040
1149.979,1138.98,491499.8,4797061
1150.716,1129.08,491515.9,4797088
1150.876,1160.12,491491.1,4797036
1150.699,1127.79,491511.6,4797079
1151.707,1137.81,491500.3,4797056
1151.707,1155.25,491501,4797053
1150.73,1164.6,491494.8,4797052
1150.73,1158.28,491493.6,4797047
1151.707,1153.8,491505.4,4797050
1150.73,1130.32,491497.3,4797051
1157,1157.13,491702.5,4796965
1150.73,1118.11,491491.1,4797047
1150.876,1157.18,491493,4797045
1151.707,1133.25,491509,4797053
1150.872,1148.26,491503.5,4797064
1150.872,1147.75,491507.8,4797066
1150.73,1148.12,491499.1,4797050
1151.707,1153.6,491502.9,4797057
1151.707,1152.83,491501,4797056
1151.707,1150.98,491513.4,4797053
1151.707,1165.27,491502.2,4797056
1151.707,1147.23,491504.7,4797057
1151.707,1152.12,491501.6,4797054
1150.872,1161.75,491504.7,4797069
1148.871,1102.73,491491.8,4797091
1149.979,1153.58,491497.3,4797060
1150.73,1142.67,491490.5,4797056
1150.876,1117.46,491496,4797044
1150.876,1133.96,491492.3,4797035
1149.979,1141.04,491497.9,4797061
1150.73,1148.95,491499.1,4797058
1150.73,1142.74,491494.2,4797051
1150.872,1142.45,491508.5,4797060
1150.73,1136.54,491492.3,4797053
1150.73,1147.37,491489.2,4797056
1150.866,1125.18,491534.5,4797105
1149.865,971.91,491517.1,4797130
1150.876,1167,491496,4797038
1149.876,1147.44,491483.6,4797050
1151.707,1157.43,491504.7,4797050
1151.979,1167.95,491517.7,4797049
1150.73,1161.34,491496,4797057
1150.73,1154.97,491496.7,4797055
1150.73,1152.68,491494.2,4797053
1148.871,1111.3,491497.3,4797091
1149.715,1156.1,491509.7,4797107
1149.715,1158.05,491512.8,4797112
1149.866,1188.9,491517.8,4797125
1149.865,1233.38,491525.3,4797137
1149.979,1233.8,491486.8,4797062
1149.979,1128.8,491494.8,4797059
1151.707,1163.02,491501.6,4797053
1151.707,1154.41,491502.9,4797058
1150.872,1150.09,491504.7,4797059
1151.707,1155.41,491504.1,4797056
1151.707,1158.75,491504.1,4797052
1150.73,1157.96,491494.8,4797049
1151.707,1123.23,491500.3,4797045
1150.73,1134.48,491498.6,4797052
1149.98,1155.4,491483.1,4797045
1150.73,1151.56,491487.4,4797045
1150.872,1113.39,491500.3,4797059
1149.702,1061.47,491497.9,4797074
1152.871,1161.23,491538.1,4797050
1153,1130.55,491545.5,4797053
1150.73,1167.02,491497.3,4797053
1151.707,1157.53,491501,4797056
1151.875,1146.25,491502.2,4797042
1149.979,1153.6,491499.8,4797067
1149.979,1153.46,491496.1,4797059
1150.73,1155.46,491498.6,4797054
1148.869,1201.13,491496.1,4797125
1150.73,1162.11,491495.4,4797054
1150.876,1124,491494.8,4797045
1150.73,1155.61,491494.8,4797055
1151.875,1134.68,491504.7,4797042
1151.707,1129.37,491501.6,4797053
1151.707,1144.81,491502.9,4797053
1150.73,1154.91,491494.8,4797054
1149.87,1175.93,491505.4,4797090
1152.88,994.18,491486.7,4797002
1150.876,994.82,491489.2,4797036
1152.729,1195.08,491516.5,4797045
1150.73,1125.51,491492.3,4797056
1150.73,1150.53,491487.4,4797053
1151.707,1168.47,491506.6,4797055
1151.707,1156.99,491501,4797056
1150.872,1160.32,491503.5,4797067
1151.707,1166.42,491500.3,4797056
1148,1128.07,491470.1,4797075
1150.73,1153.25,491497.9,4797057
1150.73,1146.32,491497.9,4797052
1150.73,1154.51,491495.4,4797058
1151.707,1118.61,491508.5,4797056
1150.872,1157.66,491507.2,4797059
1150.73,1164.29,491494.2,4797052
1151.707,1160.95,491502.9,4797056
1151.707,1125.72,491502.2,4797055
1151.707,1176.14,491509,4797050
1151.707,1179.27,491502.9,4797054
1151.707,1170.61,491500.3,4797057
1149.979,1180.49,491499.1,4797068
1150.699,1183.84,491502.9,4797081
1150.872,1153.51,491500.4,4797061
1151.722,1165.72,491524.5,4797060
1150.872,1167.96,491502.2,4797060
1149.702,1179.42,491491.1,4797081
1150.73,1149.83,491498.6,4797051
1150.872,1169.04,491508.5,4797060
1149.979,1152.8,491496.7,4797066
1150.872,1156.06,491501.7,4797064
1150.872,1156.53,491503.5,4797067
1150.872,1152.78,491502.9,4797061
1149.979,1168.34,491497.9,4797066
1150.865,1210.17,491537.6,4797119
1151.875,1143.51,491501,4797044
1149.979,1173.99,491498.6,4797067
1149.979,1180.38,491494.8,4797060
1151.875,1157.17,491507.1,4797044
1150.876,1166.32,491489.9,4797038
1150.872,1147.86,491502.9,4797060
1150.73,1151.68,491495.4,4797053
1150.73,1170.03,491495.4,4797048
1150.73,1129.51,491497.9,4797052
1150.73,1142.8,491498.6,4797053
1149.87,1176.21,491501,4797090
1150.872,1175.27,491500.4,4797071
1149.979,1184.56,491492.3,4797063
1151.707,1152.83,491507.8,4797057
1150.872,1136.18,491508.5,4797060
1150.73,1160.22,491499.8,4797059
1150.73,1132.01,491496.7,4797050
1151.707,1142.78,491501.6,4797049
1151.707,1147.17,491501.6,4797056
1149.979,1149.38,491499.1,4797064
1151.707,1154.74,491501.6,4797056
1150.977,1237.86,491535.7,4797091
1150.73,1122.52,491496.7,4797056
1151.707,1182.37,491510.3,4797055
1151.707,1152.58,491501,4797058
1149.979,1149.05,491488.7,4797065
1150.872,1155.05,491501.7,4797070
1149.979,1160.02,491494.2,4797061
1151.707,1149.14,491508.5,4797058
1150.73,1153.89,491493.6,4797050
1152.698,1161.63,491536.9,4797063
1149.979,1133.33,491499.1,4797059
1150.73,1161.15,491496,4797056
1150.73,1164.67,491498.6,4797047
1152.871,1163.14,491540.5,4797046
1150.872,1149.21,491501.6,4797061
1151.707,1147.31,491504.1,4797057
1150.872,1173.15,491502.9,4797067
1150.73,1154.68,491494.8,4797058
1150.872,1159.69,491502.2,4797071
1150.73,1151.51,491493.6,4797056
1150.872,1152.73,491502.9,4797059
1150.699,1185.87,491501,4797078
1151.716,1156.73,491491.7,4797030
1149.979,1166.84,491496.7,4797059
1150.876,1143.66,491499.1,4797043
1149.702,1139.04,491495.4,4797081
1150.73,1159.48,491493,4797049
1151.707,1135.77,491502.9,4797059
1150.872,1138.27,491503.5,4797060
1150.73,1169.83,491493.6,4797054
1151.707,1189.13,491505.9,4797051
1150.876,1125.42,491494.8,4797045
1149.979,1187.91,491493,4797073
1150.73,1139.09,491495.4,4797051
1150.977,1128.6,491515.3,4797075
1150.73,1149.19,491487.4,4797051
1149.702,1162.44,491495.4,4797073
1151.707,1149.94,491500.3,4797057
1150.73,1170.43,491498.6,4797053
1150.73,1158.4,491498.6,4797053
1151.707,1156.24,491509,4797055
1149.979,1154.06,491495.4,4797065
1150.73,1151.15,491494.2,4797050
1150.872,1151.26,491501.6,4797061
1149.979,1170.86,491497.3,4797067
1150.73,1120.26,491499.8,4797057
1150.73,1171.82,491492.3,4797052
1151.707,1173.43,491503.5,4797051
1150.73,1147.81,491497.9,4797059
1150.872,1133.31,491500.4,4797063
1150.872,1154.57,491501,4797072
1150.73,1148.7,491494.2,4797055
1151.875,1157.01,491507.1,4797039
1150.73,1142.5,491496,4797057
1150.73,1166.5,491497.9,4797054
1149.979,1158.15,491496.1,4797069
1150.872,1170.93,491514,4797064
1152.827,1200.51,491554.8,4797060
1151.707,1173.13,491506.6,4797052
1151.707,1167.74,491509.7,4797052
1150.73,1167.21,491495.4,4797055
1151.707,1178.93,491502.2,4797052
1149.876,1160.43,491483.6,4797054
1150.73,1156.55,491497.9,4797054
1150.73,1155.92,491499.1,4797056
1150.73,1156.56,491498.6,4797052
1151.707,1136.54,491510.3,4797053
1149.979,1151.06,491499.8,4797064
1150.872,1148.19,491500.3,4797059
1150.73,1138.83,491499.8,4797055
1150.872,1164.77,491504.1,4797067
1151.707,1144.85,491501.6,4797052
1150.73,1157.86,491498.6,4797053
1150.872,1179.3,491506.6,4797064
1149.876,1144.37,491485.5,4797052
1149.979,1177.81,491496.1,4797066
1151.979,1152.22,491518.9,4797053
1149.979,1140.75,491494.2,4797063
1151.707,1147.2,491501.6,4797054
1150.73,1153.48,491496.7,4797052
1150.73,1154.37,491496,4797055
1150.73,1156.04,491497.3,4797058
1149.979,1165.84,491496.1,4797065
1150.872,1164.18,491507.2,4797060
1150.876,1129.26,491499.8,4797043
1150.73,1151.5,491498.6,4797048
1150.73,1041.27,491492.3,4797056
1151.707,1152.88,491512.1,4797048
1151.875,1218.02,491501.6,4797038
1151.707,1213.33,491504.1,4797058
1150.73,1101.08,491499.1,4797053
1152.729,1264.97,491527.6,4797042
1150.872,1174.03,491504.1,4797073
1151.707,1139.83,491501,4797054
1151.707,1167.65,491500.3,4797056
1150.73,1157.03,491493,4797048
1149.979,1153.51,491499.1,4797065
1150.73,1136.02,491499.1,4797050
1150.699,1170.27,491501.7,4797077
1149.702,1145.12,491499.2,4797078
1149.702,1140.4,491493.6,4797079
1150.73,1154.52,491499.8,4797059
1149.98,1127.61,491484.3,4797039
1149.979,1170.24,491495.4,4797071
1150.872,1150.32,491507.2,4797071
1151.707,1141.24,491501.6,4797045
1153,1203.79,491543.7,4797033
1150.73,1156.34,491499.8,4797051
1150.73,1159.23,491496,4797052
1150.73,1179.11,491499.8,4797056
1151.707,1163.73,491500.3,4797048
1151.979,1192.31,491518.9,4797054
1149.979,1148.67,491494.8,4797060
1150.876,1117.22,491492.9,4797034
1149.979,1168.23,491495.4,4797067
1150.73,1154.58,491494.2,4797051
1150.73,1169.87,491492.3,4797055
1149.979,1156.38,491497.9,4797071
1151.707,1158.34,491500.3,4797054
1150.73,1150.09,491495.4,4797057
1149.979,1151.51,491499.1,4797070
1149.979,1167.13,491499.1,4797062
1150.876,1109.91,491488.6,4797034
1152.871,1161.91,491530.1,4797048
1150.872,1177.65,491502.9,4797063
1151.707,1178.69,491505.4,4797046
1151.707,1214.1,491505.4,4797050
1149.979,1096.22,491499.1,4797066
1151.722,1264.3,491520.2,4797065
1150.73,1243.34,491491.7,4797052
1150.872,1154.24,491502.2,4797062
1150.73,1134.61,491496,4797054
1151.707,1169.41,491502.2,4797054
1151.707,1153.82,491502.9,4797049
1151.707,1168.2,491502.2,4797051
1151.707,1165.36,491500.3,4797053
1151.979,1187.79,491515.3,4797048
1151.707,1148.3,491502.2,4797056
1151.979,1166.54,491516.5,4797059
1150.73,1161.45,491495.4,4797052
1150.73,1158.5,491491.1,4797058
1150.73,1150.54,491498.6,4797050
1150.73,1143.77,491499.1,4797055
1150.73,1160.83,491499.1,4797057
1150.872,1169.13,491506,4797071
1150.73,1164.35,491496.7,4797055
1150.872,1166.65,491500.4,4797062
1150.73,1140.32,491492.3,4797058
1149.702,1156.51,491487.4,4797079
1150.872,1152.8,491500.4,4797061
1150.73,1142.56,491497.3,4797051
1150.872,1145.93,491503.5,4797060
1150.73,1132.11,491499.1,4797045
1150.73,1129.45,491495.4,4797051
1149.979,1168.9,491492.3,4797059
1150.73,1145.35,491498.6,4797052
1151.707,1156.71,491510.9,4797054
1151.707,1145.48,491504.1,4797052
1150.73,1163.21,491499.1,4797053
1150.73,1151.94,491494.8,4797052
1150.73,1149.29,491496.1,4797057
1149.979,1125.04,491497.9,4797062
1149.979,1163.68,491494.2,4797062
1150.73,1142.29,491498.6,4797048
1150.73,1139.85,491494.8,4797048
1150.73,1140.78,491498.6,4797049
1150.73,1139.04,491499.1,4797054
1152.871,1154.45,491532,4797047
1150.73,1149,491498.6,4797052
1151.707,1114.54,491507.2,4797054
1150.73,1146.77,491497.3,4797056
1150.977,1247.87,491525.2,4797073
1150.73,1156.85,491499.1,4797057
1150.73,1139.81,491496.7,4797050
1151.707,1159.9,491512.1,4797056
1151.979,1166.18,491517.7,4797056
1150.73,1166.38,491497.3,4797058
1149.979,1157.24,491497.3,4797069
1150.73,1150.32,491493,4797045
1149.979,1139.72,491496.7,4797063
1149.979,1159.51,491493,4797059
1150.73,1164.03,491497.3,4797057
1151.722,1227.59,491524.5,4797067
1150.73,1149.15,491494.8,4797053
1150.73,1137.43,491499.8,4797054
1149.702,1182.65,491497.3,4797081
1149.979,1194.34,491494.8,4797064
1148.871,1173.65,491499.8,4797092
1150.73,1133.38,491494.8,4797056
1151.707,1152.17,491502.8,4797047
1151.707,1166.22,491504.7,4797056
1151.707,1166.33,491505.4,4797057
1149.979,1167.22,491498.6,4797064
1150.876,1136.65,491498.5,4797042
1149.979,1158.85,491498.6,4797061
1151.707,1144.03,491505.9,4797045
1148.726,1196.51,491485.5,4797079
1151.707,1158.17,491501,4797047
1150.73,1150.38,491499.1,4797057
1150.73,1174.14,491495.4,4797056
1150.73,1172.56,491493,4797046
1150.73,1151.21,491496.7,4797047
1150.872,1157.88,491500.4,4797062
1163.858,1174.15,490849.5,4797357
1143.145,1127.53,491094.8,4797644
1144.29,1148.14,491078.7,4797666
1143.146,1152.59,491086.1,4797658
1148.987,1155.3,491154,4797058
1148.987,1159.3,491163.9,4797051
1148.987,1147.58,491176.9,4797068
1148,1128.51,491192.4,4797092
1148,1233.13,491184.4,4797122
1148,1221.93,491177.6,4797131
1148,1151.96,491188.7,4797122
1148,1163.49,491181.9,4797114
1148,1134.64,491187.4,4797100
1148,1156.3,491192.4,4797094
1149,1156.52,491239.4,4797086
1149,1138.27,491228.9,4797086
1149,1120.08,491207.8,4797046
1148.889,1148.29,490981.3,4797014
1150.848,1160.07,491007.7,4796880
1148.78,1138.96,491162.7,4797072
1148.774,1145.01,491168.3,4797083
1148,1144.37,491165.8,4797093
1148,1146.43,491188.7,4797101
1148,1149.61,491184.9,4797104
1148,1148.58,491221.5,4797111
1148,1150.45,491230.1,4797124
1147,1144.25,491246.9,4797184
1147,1149.81,491251.3,4797199
1147,1148.25,491211.1,4797187
1147,1141.8,491216.7,4797185
1147.839,1113.76,491211.1,4797174
1147,1140,491186.9,4797188
1148.764,1144.16,491212.8,4797088
1148.985,1149.96,491219,4797083
1151.863,1151.06,490975.6,4796836
1151.863,1145.21,490976.8,4796836
1151.058,1146.66,490963.2,4796862
1151.06,1129.61,490961.3,4796864
1151.058,1138.8,490965.7,4796855
1151.058,1149.39,490962.6,4796860
1152.862,1135.27,490978.6,4796824
1151.005,1153.82,490970,4796841
1151.863,1165.25,490976.1,4796838
1151.005,1150.82,490970.6,4796844
1151.005,1146.72,490968.8,4796843
1151.005,1151.13,490970.6,4796838
1151.005,1157.68,490967.5,4796838
1151.058,1148.32,490960.8,4796852
1151.005,1156.35,490965.1,4796849
1152.058,1144.38,490955.2,4796866
1151.005,1157.87,490963.8,4796848
1152.058,1129.68,490948.4,4796867
1151.005,1152.49,490962,4796849
1151.058,1141.18,490962,4796853
1151.852,1154.43,490991,4796861
1149,1153.68,491164.5,4797028
1149,1156.55,491183.1,4797028
1149,1152.82,491179.3,4797029
1149,1151.51,491187.4,4797031
1149,1156.72,491186.7,4797038
1149,1153.87,491184.3,4797036
1149,1150.33,491175.6,4797024
1149,1141.64,491179.9,4797030
1149,1144.06,491188,4797036
1149,1152.71,491184.9,4797036
1149,1132.42,491182.4,4797035
1149,1150.93,491191.1,4797041
1149,1143.73,491183.1,4797040
1149,1146.48,491176.3,4797029
1149,1148.76,491179.3,4797028
1149,1137.06,491189.2,4797041
1149,1150.06,491181.8,4797031
1149,1145.52,491179.9,4797025
1149,1160.88,491185.5,4797034
1149,1153.44,491184.3,4797028
1149,1148.62,491183.6,4797032
1149,1153.22,491153.3,4797017
1148,1152.86,491051.3,4797033
1148,1150.77,491054.4,4797032
1148,1155.06,491047.6,4797037
1148,1149.07,491051.9,4797034
1148,1150.76,491049.5,4797037
1148,1137.01,491050,4797042
1148,1156.3,491048.8,4797034
1148,1140.41,491052.5,4797032
1148,1154.95,491048.8,4797036
1148,1155.54,491046.4,4797039
1148,1153.56,491051.9,4797034
1148,1142.87,491048.8,4797040
1148,1157.24,491051.9,4797036
1148,1152.98,491050,4797032
1148,1150.5,491049.5,4797036
1148,1154.76,491081,4797065
1148,1151.56,491114.5,4797102
1148,1139.25,491120,4797114
1148,1154.84,491120.6,4797103
1148,1122.7,491139.9,4797114
1148,1142.19,491125.6,4797078
1143,1144.03,491067.9,4797461
1160,1165.47,490878.9,4797638
1147.68,1156.07,490864.4,4798292
1160,1160.75,490877,4797637
1160,1163.25,490902.4,4797681
1155.434,1159.02,490969.8,4797585
1159.972,1170.78,490880.2,4797672
1159,1152.23,490922.5,4797418
1155.152,1158.23,490969.7,4797566
1160,1164.85,490894.9,4797583
1147.233,1149.58,491028.5,4797545
1147.233,1153.01,491028.5,4797544
1148.26,1151.14,491022.9,4797547
1158.131,1161.75,490933.4,4797638
1156.604,1160.41,490944.5,4797696
1140.152,1140.17,491133.2,4797685
1147.947,1143.19,491031.1,4797682
1158.682,1163.17,490860.4,4797710
1159,1170.74,490878.4,4797702
1159.681,1171.11,490875.3,4797692
1159.787,1167.95,490867.8,4797683
1154.26,1150.59,490980.9,4797596
1153.133,1157.53,490987.1,4797608
1153.133,1160.64,490988.9,4797607
1153.133,1149.05,490988.9,4797608
1153.133,1149.14,490992,4797608
1154.263,1165.33,490983.4,4797603
1160,1164.56,490913.6,4797650
1144.259,1146.66,491075.6,4797672
1145.147,1152.45,491068.9,4797691
1141,1145.72,491382.5,4797684
1144.259,1143.78,491073.8,4797681
1158.682,1168.95,490856.7,4797699
1159.127,1160.23,490927.1,4797601
1160,1159.33,490908.6,4797618
1159,1172.99,490868.5,4797687
1158.971,1161.19,490865.3,4797709
1145,1143.64,490730.3,4798432
1145,1145.84,491177.3,4797362
1141,1145.24,491238.9,4797662
1142,1145.94,491279.6,4797615
1141.635,1158.43,491255.6,4797651
1141,1160.56,491258.1,4797658
1141.64,1151.08,491248.8,4797641
1141.962,1158.65,491250.7,4797640
1141.635,1148.72,491255.6,4797648
1141.635,1149.12,491251.9,4797646
1141.962,1132.83,491258.7,4797642
1141,1151.53,491249.4,4797643
1141.635,1157.91,491258.7,4797647
1141.75,1142.37,491290.2,4797660
1141.635,1134.55,491250.7,4797647
1141,1143.06,491248.8,4797651
1141,1128.64,491246.9,4797648
1141.635,1149.11,491253.7,4797643
1141.635,1143.62,491251.2,4797652
1141.635,1148.4,491254.3,4797644
1141.962,1146.8,491255,4797641
1141,1140.11,491249.4,4797648
1141.635,1142.91,491250.7,4797645
1141.962,1147.32,491252.4,4797635
1141.63,1134.52,491271.7,4797665
1141.63,1150.14,491271,4797667
1142,1134.52,491284.6,4797648
1142,1136.41,491279.7,4797637
1142,1142.02,491277.2,4797632
1142,1136.78,491277.8,4797633
1142,1135.19,491280.3,4797649
1142,1136.16,491278.5,4797635
1142,1140.06,491275.9,4797630
1142,1141.92,491277.8,4797630
1142,1148.74,491281.5,4797638
1142,1145.02,491292.1,4797648
1142,1158.52,491331,4797630
1142,1145.46,491329.8,4797631
1142,1148.35,491264.2,4797640
1141.635,1139.15,491258.7,4797645
1141,1143.33,491232.7,4797658
1144,1143.3,491406.2,4797434
1144,1143.54,491411.2,4797442
1143.118,1145.5,491363.6,4797463
1144,1148.8,491409.3,4797431
1143,1144.41,491451.4,4797467
1143,1146.84,491453.3,4797469
1143,1143.66,491451.4,4797471
1143,1121.74,491466.9,4797474
1143,1154.18,491443.4,4797465
1143,1153.63,491450.2,4797468
1143,1150.79,491457.6,4797467
1143,1146.18,491445.8,4797466
1143,1148.63,491436.6,4797476
1143,1149.55,491447.1,4797473
1143,1142.03,491485.5,4797471
1143,1145.47,491489.2,4797475
1143,1141.65,491498.4,4797481
1143,1146.8,491468.8,4797491
1143,1156.51,491335.2,4797497
1144,1146.31,491361.7,4797421
1144,1145.49,491388.3,4797445
1143.776,1146.94,491393.3,4797461
1143.776,1134.8,491390.8,4797459
1143.776,1156.72,491393.3,4797454
1143.776,1145.38,491390.2,4797458
1143.776,1142,491393.9,4797454
1144,1148,491392.6,4797447
1143,1145.62,491377.8,4797464
1143,1143.48,491321.6,4797497
1143,1160.68,491317.3,4797490
1143,1147.9,491309.2,4797490
1143,1151.53,491290.6,4797496
1143,1146.4,491297.4,4797496
1143,1154.03,491296.2,4797509
1143,1144.99,491317.3,4797527
1143,1146.92,491313.5,4797490
1143,1141.49,491339.5,4797496
1143,1142.68,491381.5,4797477
1143,1140.33,491367.4,4797484
1143.118,1141.54,491366.7,4797476
1143.118,1151.57,491369.8,4797469
1143.118,1148.36,491370.4,4797473
1143,1146.33,491365.5,4797476
1143.118,1146.69,491368.6,4797473
1143,1146.36,491364.8,4797479
1143,1144.47,491369.8,4797476
1143,1149.88,491377.2,4797468
1143,1134.5,491396.4,4797499
1143,1149,491378.5,4797485
1144,1146.71,491359.9,4797446
1142,1145.8,491407.1,4797623
1142,1135.26,491413.2,4797613
1143.774,1146.85,491416.1,4797458
1144,1133.57,491345.6,4797417
1144,1145.85,491359.2,4797423
1143,1146.98,491455.8,4797467
1144,1141.36,491359.2,4797443
1144,1143.25,491372.8,4797422
1144,1142.86,491357.3,4797432
1143,1148.84,491400.8,4797478
1143.77,1140.92,491476.1,4797435
1143,1138.47,491481.1,4797454
1143,1136.34,491491.7,4797513
1143,1141.9,491453.3,4797468
1143,1146.89,491450.8,4797468
1143,1146.98,491444,4797467
1143,1154.45,491444.6,4797469
1143,1133.47,491444,4797469
1143,1143.89,491445.8,4797470
1143,1153.04,491444.6,4797465
1143,1138.49,491443.4,4797472
1143,1134.11,491449,4797470
1143,1136.95,491449,4797465
1143,1151.32,491441.5,4797467
1143,1148.37,491442.7,4797469
1143,1145.66,491444,4797470
1143,1144.41,491447.1,4797463
1143,1150.31,491440.9,4797466
1143,1147.52,491437.2,4797474
1143,1106.93,491434.7,4797479
1143,1134.62,491432.3,4797475
1143,1149.84,491433.5,4797471
1143,1142.54,491435.9,4797471
1143,1155.94,491431.6,4797473
1143,1148.75,491446.5,4797468
1143,1147.35,491444.6,4797465
1143,1148.41,491444.6,4797470
1143,1150.47,491443.4,4797475
1143,1151.93,491440.3,4797473
1143,1148.84,491441.5,4797469
1143,1148.76,491442.2,4797482
1143,1147.37,491444,4797470
1143,1139.53,491444,4797473
1143,1148.49,491444,4797473
1143,1149.38,491444.6,4797471
1143,1145.89,491442.7,4797470
1143,1141.98,491441.5,4797475
1143,1144.42,491439.1,4797481
1143,1153.61,491442.7,4797473
1143,1146.73,491440.3,4797477
1143,1144.17,491445.2,4797468
1143,1149.53,491436.6,4797472
1143,1150.46,491448.3,4797467
1143,1136.03,491437.8,4797473
1143,1148.13,491442.7,4797468
1143,1138.11,491444.6,4797466
1143.772,1145.86,491443.4,4797461
1143.641,1143.81,491504.6,4797451
1143.764,1145.67,491514.5,4797461
1142.755,1137.68,491460.2,4797534
1142.758,1138.09,491442.3,4797539
1143.774,1147.67,491413.7,4797448
1143.773,1147.73,491418.6,4797453
1143.773,1154.61,491418,4797450
1144,1146.19,491421.1,4797448
1143.773,1151.86,491418.6,4797454
1143.773,1152.53,491419.9,4797454
1143.773,1136.21,491420.5,4797457
1144,1129.21,491415.5,4797445
1143.773,1147.82,491418,4797452
1143.774,1149.17,491416.1,4797451
1143.773,1140.64,491417.4,4797451
1144,1142.18,491414.2,4797438
1144,1142.57,491445.2,4797410
1144.786,1151.91,491440.8,4797373
1144.819,1145.87,491410.5,4797365
1145,1154.96,491393.8,4797375
1144,1141.18,491370.3,4797412
1144,1147.58,491414.3,4797448
1146,1144.58,491370.8,4797319
1146,1154.21,491361.5,4797309
1146,1150.03,491354.7,4797295
1146,1151.72,491358.5,4797309
1145.799,1171.07,491361.6,4797324
1146,1138.31,491356.6,4797308
1145.799,1145.86,491365.9,4797324
1145,1150.08,491367.7,4797339
1144,1163.75,491348.7,4797407
1145.799,1135.01,491373.9,4797334
1142,1158.17,491384.2,4797628
1143,1143.77,491346.3,4797505
1143,1146.8,491305.5,4797516
1143,1144.79,491292.5,4797524
1143,1143.31,491287.6,4797522
1142.648,1147.22,491308,4797558
1142.77,1148.44,491302.4,4797535
1143,1147.48,491325.8,4797477
1144,1145.06,491308.6,4797462
1143,1137.04,491338.9,4797479
1143,1149.71,491337,4797484
1143.778,1137.38,491336.4,4797475
1144,1144.45,491337.5,4797428
1145,1152.25,491339.3,4797367
1143,1146.21,491318.5,4797508
1144,1145.35,491348.1,4797443
1144,1149.8,491346.9,4797446
1144,1142.18,491379.6,4797416
1145,1147.09,491429,4797363
1146,1147.73,491387.5,4797303
1143,1138.06,491379.7,4797495
1145.795,1158.77,491412.2,4797335
1144,1144.83,491413,4797414
